"Time Range: 13:15:02 to 13:15:42, Duration 40.0 
 Start Row 3286, End Row 3446 
 Start Time 821.25, End Time 861.25"
Kurtosis Values:
-0.1935027448812563,-0.3561424728373548,-0.2957132924917034,-0.9146730035045199,-0.7187386691758251,-0.7629837830926447,-0.5914716571651883,-0.6078348722235316,0.13247759285474459,0.5474277500120537,0.8257314430173057,0.6278685518627274,-0.45510353202291354,-0.22398738628835968,-1.1239169891678518,-0.9601491004362717,-0.27265322851714213,-0.38144063451702337,-0.2502340208466465,-1.0845373067843012,-0.6311344918803292,-0.8940388058336333,-0.0769104713734925,-0.6548349287197044,-0.257710477793613,-0.1852802811214187,-0.1722789674436247,-0.18490580669566814,-0.6849317378953588,-0.9940640983928875,0.31131947807950944,-0.5040559719328441,0.2870313185397486,0.6307641651122964,-0.2339879571885346,-0.7699614116906486,0.35688793878759517,-0.18019333932608195,-0.3953814262868005,-0.159577305884409
"Size of kurtosis values: (1, 40)"

"Time Range: 13:15:42 to 13:16:26, Duration 44.0 
 Start Row 3447, End Row 3623 
 Start Time 861.5, End Time 905.5"
Kurtosis Values:
-0.5288648704111112,-0.7711238498028301,-1.225585490609445,-0.7924415855238887,-0.2682177892433555,0.4467340060521594,-0.543438305166509,-0.8515524080439469,-0.2848420831329861,-0.3172561264540139,0.35905587113408144,-0.2606505453800869,-1.2103731754888631,-0.4415588472739751,-0.27769410607028355,0.40711904470826976,-0.7563506228753099,-0.19126066520445972,-0.6864534146081596,-0.6432052464896207,-0.8772723718873605,-0.5753530011220604,-0.6096351934923758,-0.550332850009831,-1.1144344389237935,-0.7782004854172926,-0.5256376301748933,-0.3517751294228666,1.6111798683418055,1.5815787501164333,-0.20044623781720228,-0.6076498035203395,-1.1238634921542692,-1.029798828839819,-0.8217993862819064,-1.01189761469483,-0.5670460631729757,-1.023219019675848,-0.6286280654187948,-0.4588963754046107
"Size of kurtosis values: (1, 40)"

"Time Range: 13:16:26 to 13:17:04, Duration 38.0 
 Start Row 3624, End Row 3776 
 Start Time 905.75, End Time 943.75"
Kurtosis Values:
-0.552469351896153,-0.9590476839978379,-1.5251630674399108,-0.8754266085938425,-0.8694497905882423,-0.7782608364700536,-0.7652894826437326,-0.43712964447712466,-1.263219147561769,-1.338514315872982,1.3383783377517027,3.455956509402961,-1.269434298621869,-1.4745508125369775,-0.18379186898211675,0.20810539553696383,-0.43392500649644994,0.2939640821411156,-0.9214876348660148,-0.23337285663717244,-0.5472597015901925,-0.07635938484335414,0.2994110233407463,0.4437326660514396,-0.7476462189452344,0.004309548879448233,-0.7723546059968065,-0.5147350810941322,-1.1819676767923788,-1.2687812509819372,0.0159549775688137,0.38175896348642935,-1.4389774752750204,-1.5854695043671083,-1.200614202693448,-1.4220617819173096,-1.8325085249772604,-1.8816704444259647,-1.574306715373616,-1.2566298539418517
"Size of kurtosis values: (1, 40)"

"Time Range: 13:17:04 to 13:18:01, Duration 57.0 
 Start Row 3777, End Row 4005 
 Start Time 944.0, End Time 1001.0"
Kurtosis Values:
-0.20622312559217093,-0.6440603457711216,0.5130189298244523,0.5129125366633289,-0.19607034629646325,0.3256558458352359,-0.8841074147198924,-1.1705806632767877,-0.8930251815258958,-0.28092661683672704,-0.5369726481700967,-0.9662172952642711,-0.8073298768359853,-0.48554174484952917,1.0974330187561305,-0.5774960222225802,0.6003126353533466,-0.3894791031260505,-0.8557494426156831,-0.553701437070294,1.0418660142889022,0.28819471401433283,-0.6074686217737102,-0.8154181895217723,-0.11204889735314927,-0.022750996526214706,0.47845434110307616,0.27091020241237995,-0.5930112654773341,-0.8113677605130376,-0.1389669566714491,-0.5871429999376261,-0.8348774581695073,-1.266817266928786,-0.7080718206482066,-0.6844251901006828,-0.9569393798157408,-0.8919932626189992,-0.4894535811344096,-0.25673028895335204
"Size of kurtosis values: (1, 40)"

"Time Range: 13:18:01 to 13:18:55, Duration 54.0 
 Start Row 4006, End Row 4222 
 Start Time 1001.25, End Time 1055.25"
Kurtosis Values:
7.408767404885442,4.329118529408674,24.159767673541843,23.42492819423051,6.035529905106724,9.591518538360507,2.6119248256459606,2.506752743817737,20.102736441486506,22.08416709501178,9.192127187298508,26.175240078272868,22.708864637418394,23.860539913857487,0.36516113134216255,2.497809714163431,6.346455418984338,7.21792632307006,12.832510036875929,16.29495111306653,-0.4070888859545154,-0.34567222698412703,2.6873808298209667,1.103282656097627,19.792977698904405,19.275929971345878,25.176392415673877,23.33404097756201,-0.16477881067628442,-0.29475652112737905,0.059274668314070134,0.8020491667124601,-0.4395723668935352,-0.4371830737134408,7.987465272938028,-0.312431893539193,1.0786091588002318,0.4167051400526276,0.5652288966489736,3.5200838807575945
"Size of kurtosis values: (1, 40)"

"Time Range: 13:18:55 to 13:19:43, Duration 48.0 
 Start Row 4223, End Row 4415 
 Start Time 1055.5, End Time 1103.5"
Kurtosis Values:
-0.4592428060090272,-0.7740812508685933,-0.799713379580191,-0.6862089069267059,-0.21719279403714786,-0.043077177124532184,-1.1786280713633894,-0.23897832127938035,-0.8898483377600197,-0.8293809858641037,-1.35708825169145,-1.0016184662513707,1.4570298501780066,0.5794181330850283,-0.3999184386384518,-0.9359551803202839,-1.0722104992579207,-1.1771536960392337,0.6339368472888149,-0.22206574555779168,-0.41735246725050645,-0.5658583013863034,-0.7136962730288214,-0.06579245691067825,4.74617123248109,1.8222359247202746,1.2217649133224349,0.17418336450792715,-1.5755532622168067,-1.7079489746498724,-0.19668690965447233,-0.2730764917419335,-1.0869921122822073,-1.3369693350359182,0.32937648679986653,-0.7652421093296677,-1.5364670417342319,-1.5346441354168188,-0.6867004285010863,-0.9218311610040217
"Size of kurtosis values: (1, 40)"

"Time Range: 13:19:43 to 13:20:37, Duration 54.0 
 Start Row 4416, End Row 4632 
 Start Time 1103.75, End Time 1157.75"
Kurtosis Values:
-0.02964560336565336,-0.2007313077955355,14.833706533059694,14.194439579574293,0.024661282283593877,-0.14244686833179232,0.05934663669761875,1.7330913679896138,0.4870434631562599,0.017180827723797254,-0.030130959773116306,0.2296415124493305,19.99925945926721,18.76767167509858,-0.9507422682052797,-0.2223441048932373,-0.6075505105371866,-0.6547011030391174,-0.08406944337047895,-0.5771100925325401,4.30473864813527,3.5475409552038943,-1.0170796876288102,-1.1557248166025607,16.34924871418161,10.856613486677622,0.19382606253533607,-0.24905141266951647,11.49187473354724,8.582666059283238,-0.7148650647410966,-1.1467586791773277,0.8271749559523407,0.9518434950856314,-1.2712559798692236,0.0317333232726531,0.4245096077505859,0.45675048092174286,3.9628866485080376,2.3257481618025437
"Size of kurtosis values: (1, 40)"

"Time Range: 13:20:37 to 13:21:13, Duration 36.0 
 Start Row 4633, End Row 4777 
 Start Time 1158.0, End Time 1194.0"
Kurtosis Values:
