"Time Range: 12:50:16 to 12:51:01, Duration 45.0 
 Start Row 2368, End Row 2548 
 Start Time 591.75, End Time 636.75"
Mean Values:
-0.004029789493570589,-0.00392406447341171,-0.012884172582448396,0.014317980872343997,-0.00134010377275906,-0.0012749047202535563,-0.0002569617326032009,-0.0018734436158071325,-0.003384100363626195,-0.0035053633132366294,-0.004567980057522048,0.0067219037903404975,-0.00077013211332675,0.008119862909951805,-0.08655526473806706,-0.013956628376930139,-0.008229383909365676,-0.0038822071498084924,-0.000584672953786416,-0.0029929219044371835,-0.007736521004919563,-0.004078411857929042,-0.0004999300322407084,4.903335389896688e-05,-0.0005862274258193416,6.571901671900601e-05,-0.02719999079155871,-0.024892446168991035,-0.0017648578497666406,0.007111001829868639,0.0008374175135418161,0.0016843595432493438,-0.002311594200011148,-0.013297704246280259,0.0016351751891349171,8.252034513915601e-05,-0.043779677810310474,-0.030150271525316914,0.0063717956880902545,-0.0023196957919623482
"Size of mean_values: (1, 40)"

"Time Range: 12:51:01 to 12:51:38, Duration 37.0 
 Start Row 2549, End Row 2697 
 Start Time 637.0, End Time 674.0"
Mean Values:
-0.0048950703876534845,-0.004487612953979156,-0.0034730588551935703,0.02217732201864114,-0.001536278637416313,-0.0009702817278139279,-0.003574296906876975,-0.006519245970144716,-0.018889508563182788,-0.014647307173621404,-0.013662222482248246,-0.00157029084253538,0.000900656937818822,0.008447966154106975,-0.13233256004849742,-0.058012395334681686,-0.010410271799721716,-0.006931637303046286,0.002138546982042161,-0.00028262048491633194,-0.014279394797556026,-0.013325678122716279,-0.0017336462649655863,-0.0016919694666037452,0.000748885190279441,0.0007866584803135121,-0.028431280325377326,-0.027159991337136896,0.00035136788861977585,0.00836453973380888,0.0010236361484811446,1.8461364050982866e-05,-0.0021538407532560805,-0.013020299107823385,0.0022984356913735376,0.0006819424898216558,-0.03688292713834729,-0.028028426789375987,0.008383256653299332,-0.001867423318944791
"Size of mean_values: (1, 40)"

"Time Range: 12:51:38 to 12:52:10, Duration 32.0 
 Start Row 2698, End Row 2826 
 Start Time 674.25, End Time 706.25"
Mean Values:
-0.005220669082750484,-0.00469771907165459,-0.007541238772038127,0.01535481487206331,-0.0008269511672691674,-0.0008746511502524451,-0.0005173706781725848,-0.00279813875412034,-0.009942580111955592,-0.008385058448069338,-0.00937876676847423,0.005032073761087015,-0.0015219007219026749,0.0068880967153610775,-0.13250987989853724,-0.04771914227897234,-0.004025133521502499,0.0007737760049746855,0.000838316336209004,-0.0014002355260718292,-0.004235976864824865,-0.0009596467591041345,-0.0011842297396490941,0.0005133702691701644,0.00031559408375944777,0.00034973810821015095,-0.028712379019605338,-0.02713873169854135,-0.00044357725549425315,0.007136225507212745,0.0006183241863121045,-4.6075348648683676e-05,-0.0022375121516395495,-0.011324502588459134,0.0016368861707516014,-2.5034446014126563e-05,-0.04273004352185085,-0.031669867864823696,0.005874034617780424,-6.889561432594013e-05
"Size of mean_values: (1, 40)"

"Time Range: 12:52:10 to 12:52:38, Duration 28.0 
 Start Row 2827, End Row 2939 
 Start Time 706.5, End Time 734.5"
Mean Values:
