"Time Range: 10:27:51 to 10:29:16, Duration 85.0 
 Start Row 2586, End Row 2926 
 Start Time 646.25, End Time 731.25"
Std Values:
0.009776371947228588,0.03428140655255913,0.008431513551163707,0.018004020293170615,0.009291544227622824,0.005294533574681889,0.008649069993981011,0.007172481018542196,0.08597617950064337,0.03406368749206199,0.012496663715132469,0.024896005458523187,0.0005800221861106569,0.0016206603757207938,0.03280835026417427,0.06423292319267453,0.005249693754472109,0.014823323669139162,0.0008978696558767494,0.002899638929499409,0.009858731565880257,0.029036302511057294,0.0009660734266437249,0.005734486653817998,7.99868463853825e-05,0.0001420185974513626,0.020833203559964507,0.09572483056506777,3.873666912384655e-05,0.00012806007463956478,0.0014735001797319307,0.0034353108108715878,0.0049935476648229424,0.03472286803683635,0.01616360656373864,0.04990237542292175,0.014947912569054837,0.0374763976264884,0.014903996306673481,0.028015710732063236
"Size of std_values: (1, 40)"

"Time Range: 10:29:16 to 10:30:12, Duration 56.0 
 Start Row 2927, End Row 3151 
 Start Time 731.5, End Time 787.5"
Std Values:
0.0054155969728550786,0.02364741113167857,0.0055388513272836455,0.013795231748702954,0.007333054948834986,0.004437243810144127,0.006477644572514252,0.0060776386441083515,0.052053738301311867,0.017972731938959548,0.010281499643218282,0.01743694551881822,0.0002912529083254186,0.0009784188875065533,0.008553104753683644,0.023029640491991306,0.003972115276079364,0.013542815695211718,0.0003045950877221288,0.001506240145808422,0.0044244531046258445,0.009829063488593932,0.000551842077316955,0.0037168304345366623,3.547070216987508e-05,9.368237604205523e-05,0.0059697355515686435,0.02244955608574176,5.810788101718245e-05,0.00018249161042551928,0.0017823854404590749,0.0030951882702275196,0.004255405308770771,0.023788099458559957,0.0030998223123933993,0.009668215497001368,0.009216241062827464,0.02788604356140623,0.0041490752709931866,0.015849616389483248
"Size of std_values: (1, 40)"

"Time Range: 10:30:12 to 10:30:54, Duration 42.0 
 Start Row 3152, End Row 3320 
 Start Time 787.75, End Time 829.75"
Std Values:
0.009114063530412653,0.03305109795953778,0.007332785104583647,0.02138689469048581,0.007201111538321544,0.005627841965472744,0.0042569302462336315,0.004706236214470245,0.04822625494422385,0.01505157729361832,0.009734343671500504,0.015466711996990946,0.0004533989934914691,0.0010142837027202391,0.009926643545357374,0.02979333705541842,0.003247900997329798,0.010067434904297543,0.0003076486289511994,0.0011365709473307429,0.006760258192547421,0.014362178039866043,0.0008361512939336693,0.003805786470300899,2.264282714779022e-05,5.345343990739523e-05,0.007557075394480484,0.02709738036005019,7.926913471161857e-05,0.00024048861362222952,0.0010830425719033862,0.0018344483895295133,0.006376373284688222,0.027373710855244586,0.005428134212380366,0.014827038451892599,0.009463150707931287,0.031185492810288276,0.006097091040576443,0.019567138249160208
"Size of std_values: (1, 40)"

"Time Range: 10:30:55 to 10:32:14, Duration 79.0 
 Start Row 3321, End Row 3637 
 Start Time 830.0, End Time 909.0"
Std Values:
