"Time Range: 12:20:31 to 12:20:48, Duration 17.0 
 Start Row 2057, End Row 2125 
 Start Time 514.0, End Time 531.0"
Std Values:
0.0014822318653224308,0.0007790086028382295,5.4981199698248586e-05,0.00021592694484603154,0.0013631627230915467,0.0006744340924057709,0.0026169552360248995,0.002530595499664188,0.0014147942786699923,0.0012023205265860911,0.00022271410257246067,0.0001580813715295981,0.00111897935823563,0.0007578930881378757,0.001454191626985985,0.0005471226004000262,0.0015029044130081507,0.0011120740871455865,1.4288583782395864e-05,2.635174205041633e-05,0.00020154166503588271,0.0002942838164118309,0.0013410271314467535,0.0004518470568445516,0.0011316558178464553,0.0007934428660343226,0.00016604536440995268,9.264329987189292e-05,0.001138885276224534,0.000721785341863685,0.0015724845335476753,0.001182937620282091,0.00010235758658822616,0.000504154526847352,0.00017601853775853332,6.288279163913082e-05,1.5204455827176364e-05,6.44210432739257e-05,4.676214439251957e-05,4.246965522188178e-05
"Size of std_values: (1, 40)"

"Time Range: 12:20:48 to 12:21:14, Duration 26.0 
 Start Row 2126, End Row 2230 
 Start Time 531.25, End Time 557.25"
Std Values:
0.0015099260729940357,0.0006526562623593069,6.18779788809387e-05,0.00021168024111188497,0.001446862877095385,0.0005887834482576424,0.003060741386887837,0.0015066346654377368,0.0018134769156001793,0.0013445620899650813,0.00033171111002876095,0.0005611689206484984,0.0010015629742015572,0.0006740046553124531,0.0016876235664300815,0.0006545229498408382,0.002198323040776254,0.0014032812947268269,1.5254476561273705e-05,4.2543206827298725e-05,0.0002560587141374036,0.00041421023470914636,0.0019178653811345425,0.0005932311993983632,0.0011632651124121077,0.0007019488178419684,0.00016656798206245597,8.417193005528998e-05,0.0010490401529564865,0.0007038999273927132,0.002089257439591623,0.001458572679538199,0.0001405241798823532,0.0005004023305078365,0.0001958987970051346,9.435336533045147e-05,2.1946497921055684e-05,8.880704486739903e-05,6.534985433592586e-05,2.9736116041453655e-05
"Size of std_values: (1, 40)"

"Time Range: 12:21:14 to 12:21:45, Duration 31.0 
 Start Row 2231, End Row 2355 
 Start Time 557.5, End Time 588.5"
Std Values:
0.0013290762050239425,0.0006596654195506141,9.758186430618996e-05,0.00037663485918299616,0.0011045471779176006,0.0006141236149907756,0.005843589903716568,0.002641225264508032,0.0018479355424947184,0.0014592785253414833,0.000329553174672768,0.000492028444142781,0.0012483473785413208,0.0008427812027434413,0.001679853398929963,0.0005672966245635653,0.0021130014302863137,0.0016036307368049287,1.277540602270421e-05,3.473792364928874e-05,0.00022749540208338926,0.0005568571107846555,0.0020085748972396866,0.0007019651910229581,0.0014901674576821855,0.00107065001480485,0.00016104608666321846,0.00011304604174820834,0.0012447110434454039,0.000879689995150943,0.002009685685181423,0.0016269235780010328,0.0001180301983289362,0.0005160946346901644,0.00020563666378473815,0.00010695029435224037,2.13262266926716e-05,8.809752173715463e-05,5.7661913209979806e-05,3.6933952196020654e-05
"Size of std_values: (1, 40)"

"Time Range: 12:21:45 to 12:22:10, Duration 25.0 
 Start Row 2356, End Row 2456 
 Start Time 588.75, End Time 613.75"
Std Values:
0.0014482952419846938,0.0005415447142155497,6.510764034708197e-05,0.000221507339430966,0.0010653519342701168,0.0005417260173858771,0.001882104509237638,0.0011232279419866955,0.0018278019324257256,0.001461968960076362,0.0002328858771299336,0.0002962463768175845,0.0015139574849365848,0.0009401123963158731,0.002209975800989549,0.0006035164424671147,0.0024501699052373017,0.0016659869319588278,1.4900630050811123e-05,3.721988445251236e-05,0.00022981801843750596,0.0003437630441232935,0.0020355495772934927,0.0005496370919059972,0.0015976100706829427,0.0010420152791719072,0.0001972100644506235,9.420225166269814e-05,0.0014879159997190888,0.0010061331535024668,0.002391854922336574,0.0016725138288782352,0.00012132949073950114,0.0005086694808364613,0.00024302461286966918,0.0001237805215171894,1.9401450289331923e-05,8.195052440642486e-05,5.969948571384656e-05,3.703221297324071e-05
"Size of std_values: (1, 40)"

"Time Range: 12:22:10 to 12:22:30, Duration 20.0 
 Start Row 2457, End Row 2537 
 Start Time 614.0, End Time 634.0"
Std Values:
0.001875939742382017,0.0005779371100251447,5.1152515736834547e-05,0.000178759340125561,0.0018123230130491217,0.0008612213279243246,0.001991620483639123,0.0012194451610670518,0.0021100434989316874,0.0015100207226637575,0.0003253418404370554,0.00018198915425615087,0.0012595099110406138,0.0007270954713259102,0.0018288568656079653,0.0006465280091177192,0.0022732426497063737,0.001589061651573505,1.58249610321362e-05,4.244466923156113e-05,0.0003281194988216557,0.00025691856395646683,0.001958179166431828,0.0005861014463652848,0.0013256240144151736,0.0006894717461419389,0.00025157496814103366,9.357557471206879e-05,0.0013822611715957882,0.0008116159216347414,0.002339415814045686,0.001512674928843165,0.00016726742752040127,0.0005084353572485871,0.00025198288827349847,0.00010057661124089471,2.087918500411868e-05,7.719496728938517e-05,8.710834605582178e-05,3.838802733431826e-05
"Size of std_values: (1, 40)"

"Time Range: 12:22:30 to 12:22:53, Duration 23.0 
 Start Row 2538, End Row 2630 
 Start Time 634.25, End Time 657.25"
Std Values:
