"Time Range: 18:17:47 to 18:18:11, Duration 24.0 
 Start Row 3332, End Row 3428 
 Start Time 832.75, End Time 856.75"
Mean Values:
0.0015818162350903452,0.0005291716001360998,-0.00045350425416756853,-0.0014269326138396463,0.00028011158003056285,0.000590024521789026,0.0012151979128289152,0.0016100601650350464,0.002880628903867192,0.0027114744898429654,0.0016682464862197521,0.0009018362979038861,0.00019333136877020408,-0.00020326722136122902,0.0007993184579805076,0.00023855005027442137,0.0005248748602884503,0.0005746205495170081,0.00011713317546135748,-7.285984248351755e-05,0.0018183420372456357,0.0030456596044137127,2.4241329443102593e-05,7.763780947314859e-05,1.6631856320554024e-05,2.049545954921104e-05,-4.3180490665372905e-05,0.0002777742918347583,0.002230050964040192,0.0025037581617386464,-4.7576375320616044e-05,-6.508283637516005e-05,0.00022424049666148715,-0.0007753118655400433,0.00032890513826402235,0.00043655713753961236,-1.4893089326180563e-05,0.0026159375831075263,-0.00012941669345136521,0.0001528938335272008
"Size of mean values: (1, 40)"

"Time Range: 18:18:11 to 18:18:41, Duration 30.0 
 Start Row 3429, End Row 3549 
 Start Time 857.0, End Time 887.0"
Mean Values:
-0.0008919752653877658,0.00024588092437190717,-0.0004654619512848401,-4.996027604177443e-05,-0.00011968736734951839,-0.00038303828415654767,-0.00019324116651934912,-0.0005891445138505684,0.0008715722439439748,-0.0006527446678548314,0.0003647166079266307,0.0010398259810443303,0.00020284549872113337,0.00048360473965628744,-0.0010389473143761,-0.000153677620903518,-0.0005805835227687828,-0.0003859191824236861,-8.776872989646268e-05,0.00010033655212721337,-0.0007953785068793079,-0.0006288924722944232,-9.67369012403356e-06,-3.5137378439405504e-05,-6.630535011934149e-06,1.6209147091481273e-06,-1.566111503302196e-05,-0.00021508465060811796,-0.0010011147495381503,-0.0007989643886376773,-1.1655247960722684e-05,-1.8450389511459526e-05,-8.87631661475547e-05,0.0002754739119752645,-0.00033174204704886176,-0.0004401471929432044,0.0008924589177794869,0.004067825303511983,-0.00033546896481598823,-0.00015683279269966947
"Size of mean values: (1, 40)"

"Time Range: 18:18:41 to 18:19:07, Duration 26.0 
 Start Row 3550, End Row 3654 
 Start Time 887.25, End Time 913.25"
Mean Values:
0.0008120198394987857,0.0008950515300413766,-0.0009108776857489592,-0.0007889173909902247,0.00011636148699469504,0.00010500943100946999,-0.0003995642324829888,-0.0001967153673990828,0.0005464377118906123,0.0005855043377305538,-0.0008819994493969657,-0.0013122649856413449,-0.0018175283883510834,-0.0015647590978843905,-0.00033571679020944964,-0.0002105533937243508,0.00015494767306161185,0.00011409915639130023,8.350701982315897e-05,4.958607229968795e-06,-0.0008694802178452156,-0.001393212305777237,-3.6371648144413683e-06,1.0368745108559718e-05,1.5865219592847268e-05,2.625746741429158e-05,-4.3531055463354735e-05,-2.8639222348660867e-06,0.0015921736116516496,0.0018771590544625061,6.941403291673428e-06,1.3420003796690606e-05,2.052764722726411e-05,5.0684142960792135e-05,1.9674113082972133e-05,6.114623079267245e-05,0.0007037422223276656,-0.002712311709911855,0.00025062453088211704,0.000632027036800039
"Size of mean values: (1, 40)"

"Time Range: 18:19:07 to 18:20:03, Duration 56.0 
 Start Row 3655, End Row 3879 
 Start Time 913.5, End Time 969.5"
Mean Values:
-0.000523214100383542,-0.0009799304826951147,9.67884406046115e-05,5.383599073620655e-05,-8.014596558777751e-05,3.668391410513516e-05,0.0001980973574675619,0.00022992888939029363,-8.294734354955055e-05,0.0002759151070122911,4.644750990621159e-05,0.0001760965828316431,0.0005104082434625887,0.00037093780564226384,6.781203557450007e-05,-0.00023604051126060592,4.626465851698118e-05,-9.131328618559338e-05,-7.976532884180034e-06,-3.327767832471817e-05,0.0007333338041253789,0.0008595973761327848,9.907260372143478e-06,-2.7068020794737374e-05,-6.565429623373998e-06,-1.4090480660286057e-05,1.1685686579289826e-05,-1.0719624238054353e-05,-0.000657342386534182,-0.0007588343335071989,-5.727026666421018e-06,-2.5759739449467883e-05,2.9736203102874455e-05,-0.0005398428746341181,0.0001935246801246611,0.00010254240287397243,-0.00031345206157966284,0.004134226830717937,3.101677808449003e-05,-0.00010464617741465744
"Size of mean values: (1, 40)"

"Time Range: 18:20:03 to 18:20:51, Duration 48.0 
 Start Row 3880, End Row 4072 
 Start Time 969.75, End Time 1017.75"
Mean Values:
0.0005950982148256654,-2.7145629222168e-05,0.0010724339831210232,0.00037581379747905595,0.00014539084381670576,0.00023432438208221128,-0.00042315786068544074,-0.00017076402767437574,-0.0011588982592374802,-8.879405138177776e-05,9.242930310019526e-05,-0.0008257259511132481,0.000814324568080242,0.00019965626088437117,0.0013525646221267354,0.0006180938127891546,1.8505038686188997e-05,-5.428749644219036e-05,-2.9621979708903684e-05,-5.4033627227289464e-05,0.0016562173515803208,0.0014441145291859618,-2.7405609619505287e-06,-2.4273461756162355e-05,-1.259374744834539e-05,-3.019448248891242e-05,3.583831561963259e-05,6.131831898785678e-05,-0.0010751623898570294,-0.0015902698938770846,1.3667983399896916e-05,3.4151824881241436e-05,7.599793051302981e-05,0.0011662370246075377,-0.00022912873208120682,-0.000252017172026648,-0.0005960972201505012,-0.0023570031063212308,0.000618009895492035,0.0009370374906522485
"Size of mean values: (1, 40)"

