"Time Range: 12:20:31 to 12:20:48, Duration 17.0 
 Start Row 2057, End Row 2125 
 Start Time 514.0, End Time 531.0"
Mean Values:
-0.00029751175545324437,-0.00017510627455396841,1.6666758950704162e-05,6.505504861256648e-05,0.00012418694465527987,0.0002410040831568855,0.00019914133056284244,0.0007171455115823204,-0.00022045818066717627,-0.0001535536575635656,2.8722718039722353e-05,8.788253957719492e-05,-0.0001635813579693005,-0.0001235909307059187,-0.00021154984062046725,-4.641768609560366e-05,-0.0002193692862335619,-0.00013188005542023165,-8.68988316140134e-06,-3.3619463056027934e-05,6.13640508179644e-05,0.0001904768135575506,-0.00019285895654791874,-1.850703682738104e-05,-0.00012759525943496455,-6.801827334650796e-05,-6.119275820165471e-06,1.3512306390997267e-05,-8.101480548552318e-05,-0.00012965361983139828,-0.00023496676299307774,-0.00016216801438162734,0.00012426079083611115,0.0004508788924058413,-1.964349000273984e-05,9.306164600038585e-08,-1.438453005277935e-05,-8.415201228002185e-05,-5.308825514680421e-06,-1.394635460404536e-05
"Size of mean values: (1, 40)"

"Time Range: 12:20:48 to 12:21:14, Duration 26.0 
 Start Row 2126, End Row 2230 
 Start Time 531.25, End Time 557.25"
Mean Values:
0.0001685653836583045,0.00016298132530114814,-1.09135949856915e-05,-2.83220032918176e-06,0.00019437950323531055,-2.874811207865817e-05,3.8158604991133094e-05,7.26215394152538e-05,0.00011915949684937116,6.658141150215468e-05,5.676686418059393e-05,2.511262432180222e-05,3.505624066287662e-05,3.4158313552781965e-05,0.00017917296101936452,9.620545094674187e-05,0.00018987645315190086,4.5783658107412226e-05,9.964875735688506e-07,5.810613476453807e-07,1.5257625647305217e-06,2.6560741078427174e-06,0.00013225364801856018,-4.042891210627278e-05,9.16165641157695e-06,-6.713260558914124e-06,3.216601050934738e-06,6.552983495279682e-07,1.564305051256262e-05,1.2745070669494264e-05,0.0001625999835689539,5.4636169180759086e-05,4.492267835361544e-05,0.0003463189010241874,3.8036764233622423e-06,-9.388858870452523e-06,-1.8842918348866846e-06,-3.5250684383616153e-06,-6.272674132260123e-06,1.266589509649814e-06
"Size of mean values: (1, 40)"

"Time Range: 12:21:14 to 12:21:45, Duration 31.0 
 Start Row 2231, End Row 2355 
 Start Time 557.5, End Time 588.5"
Mean Values:
-7.929389995218707e-05,-0.00013061941378110742,-7.146114717831357e-06,-7.782412388203609e-05,-0.00033801259889401213,-5.888655276807071e-05,-0.0016614013747254983,-0.0006297704284522942,-1.4797872316380187e-05,9.982904023283938e-06,-0.00012106529897407699,-0.0002085826317578493,-5.496252459655426e-06,1.8933912900534754e-06,-7.509657512844403e-05,-0.00010268503696854632,-6.15738723402269e-05,4.028478631620713e-05,3.5354205319391504e-06,1.555952652731811e-05,-4.007695328613542e-05,-0.00021684061988635716,-3.428096606796218e-05,4.173903895460368e-05,3.4985032223731575e-05,3.580631613742499e-05,5.519128653706283e-06,5.892960514376957e-06,-1.780886986349902e-06,2.7884762201565768e-05,-4.4859947215493946e-05,3.5912245175228655e-05,-0.00010151533354472028,-0.0005691501828822075,4.272740077026623e-06,4.202679709158585e-06,8.68157989101471e-06,3.2100209652420114e-05,4.316183463064571e-06,3.665628286204987e-06
"Size of mean values: (1, 40)"

"Time Range: 12:21:45 to 12:22:10, Duration 25.0 
 Start Row 2356, End Row 2456 
 Start Time 588.75, End Time 613.75"
Mean Values:
0.00018088730792292036,0.00011552540506975277,5.393927574539685e-05,0.00021435054711713237,0.0003590855104678855,8.127938150624197e-05,0.0037495493155450046,0.0014978037252286818,-1.050098814002671e-05,-1.7043984102402642e-05,0.00021927751645461544,0.0004653151727924279,0.00013939825518670277,0.00010459734550009778,7.330607464079094e-05,0.00010950955884249187,9.344248755471614e-06,-3.213692443917751e-05,7.604065776842681e-07,9.954979004119805e-06,6.738212630273424e-05,0.00034172342589055464,4.52472833451509e-05,-3.84386529235462e-06,0.00012471588593882785,9.931626342447838e-05,-3.0424466276710484e-06,-1.1131525107726148e-05,0.00015643894748899312,9.424589953211732e-05,-1.7699154334930294e-05,-2.3043978160130916e-05,5.196738407540894e-05,0.0003109003074005973,-1.621122479243775e-05,7.3696228905611334e-06,5.237875176671599e-07,2.243483901926798e-05,9.847022337427126e-07,3.290473604454881e-06
"Size of mean values: (1, 40)"

"Time Range: 12:22:10 to 12:22:30, Duration 20.0 
 Start Row 2457, End Row 2537 
 Start Time 614.0, End Time 634.0"
Mean Values:
