"Time Range: 10:27:51 to 10:29:16, Duration 85.0 
 Start Row 2586, End Row 2926 
 Start Time 646.25, End Time 731.25"
Mean Values:
0.0018228955350040224,-0.0032924013640357234,0.0006659631068637208,0.0005472717499779617,0.001175370849008501,0.0007119440723854058,0.0011045200336312342,0.0003599903568431112,-0.013361727186688786,-0.004736822562135871,0.0016321326327109714,0.005737295601824758,2.9804193172164172e-05,-0.0001022724241167321,0.004769939046726287,0.00924716562439072,0.0007605129155973757,0.0013911019065347037,0.00010799186627734373,0.00031943199632916035,0.00031864340883099116,0.0030808913794633523,0.00012659119258734574,0.0010333615914898478,-5.873440608282116e-07,1.0264241011278016e-05,-0.0004370992300119962,-0.0011700212696568598,-3.996246167993526e-06,-7.2525595777651656e-06,0.00021576736072601214,0.0005232557747239523,0.0009486002495211866,0.006360873154046492,0.000988424872175727,0.004031396543327849,0.001525492663271961,0.00683986135720111,0.0008248648434635578,0.003974819969962422
"Size of mean values: (1, 40)"

"Time Range: 10:29:16 to 10:30:12, Duration 56.0 
 Start Row 2927, End Row 3151 
 Start Time 731.5, End Time 787.5"
Mean Values:
-0.002396889898249468,0.0007494836097459794,-0.000704346119261203,1.0865112706182493e-05,-0.0012328413152348006,-0.0006565680687563335,-0.0008813123382198643,0.000328485284177189,0.007142168313091665,0.0030340560721682595,0.0001727620551062421,-0.003973305622930079,-3.726093752179179e-05,-1.0011693567401373e-05,-0.006407865480656705,-0.010663102819659572,-0.00028023459664265626,-0.0004979383139885629,-6.28961676139367e-05,-0.00017534487045720409,-0.0004965736645453358,-0.0032176679964274896,-5.6407863264437436e-05,-0.000788600023261456,4.016549111069451e-06,-5.38421596156019e-06,0.00066621786867549,0.002318644222039481,1.1530061852730008e-05,3.159723597468829e-05,2.9645907603988657e-05,-0.0003597458278687592,-2.7053011278689032e-05,-0.00350695557841726,-0.00038673790036727207,-0.0033420506190190895,0.00044103937778433214,-0.0016795671127213055,0.0006183517543653186,-0.00013948936144160838
"Size of mean values: (1, 40)"

"Time Range: 10:30:12 to 10:30:54, Duration 42.0 
 Start Row 3152, End Row 3320 
 Start Time 787.75, End Time 829.75"
Mean Values:
0.00027814509728889253,0.008203832325139578,0.0010696437677889766,0.003581250675233843,-0.0016736086100210682,-0.0008451020447301939,-0.0008139991788107451,-0.0002562281885678337,0.015027300184756514,0.005107773761485603,-0.0010494462548289757,-0.0025635142714854338,-8.631906390390658e-05,1.8386003205190206e-05,-0.006187740061365627,-0.009432808695492708,-0.0015907760397545594,-0.0025419928587216635,-0.00024922931039396743,-0.00047926409831577205,-0.0018384746318049366,-0.006572760685111436,-0.0002775080876477237,-0.0013393058644031502,7.017767495228404e-06,3.4145552708191724e-06,0.0037951938562431685,0.015783326375906123,8.819852041003363e-06,2.1263323899122336e-05,-0.0006171383453713691,-0.001095439441407387,-0.0020807553856471684,-0.011383298722298686,-0.005125551650323684,-0.014301046724490752,0.0006750756114463607,-0.0022290977922690015,0.0028010621156265725,0.0020146590316064525
"Size of mean values: (1, 40)"

"Time Range: 10:30:55 to 10:32:14, Duration 79.0 
 Start Row 3321, End Row 3637 
 Start Time 830.0, End Time 909.0"
Mean Values:
