"Time Range: 10:27:51 to 10:29:16, Duration 85.0 
 Start Row 2880, End Row 3220 
 Start Time 719.75, End Time 804.75"
Mean Values:
-0.01439787186334267,0.0016968210206475746,-0.009627454760607761,-0.01958050302816929,-0.03386943432469812,-0.01782952454022068,-0.006042667579575737,-7.300593675796738e-05,0.09283758012748121,0.03703725161632289,-0.031503970504955944,-0.11605343484147916,-0.0015299443171000108,-0.0006558689512522674,-0.027915157767406443,-0.043414967548754776,-0.024869838369270023,-0.031313878148556004,-0.0035039467304330287,-0.01020544306912877,-0.008083314222477139,-0.03036888727474719,-0.0027983553467155384,-0.016613052225500392,-2.483169140279002e-05,-0.00021135746943893612,0.04211482852561246,0.1702705685677863,-0.0003258755480542437,-0.0008697683420389925,-0.00889793890564079,-0.028908531994596077,-0.03733438389742413,-0.2193614347401409,0.003785674057250181,-0.298679255613955,-0.05791140762456934,-0.19580853946049678,-0.014966596883862156,-0.06594257111191604
"Size of mean_values: (1, 40)"

"Time Range: 10:29:16 to 10:30:12, Duration 56.0 
 Start Row 3221, End Row 3445 
 Start Time 805.0, End Time 861.0"
Mean Values:
-0.010768163381588062,0.00600105684263332,-0.013823849650281805,-0.02945885440007124,-0.01993334210666921,-0.009711170499273943,-0.0014415141360274101,-9.721655990873137e-05,0.07076602447902292,0.024759746202047902,-0.028547776297423427,-0.09108261697288547,-0.0006798890257184493,0.0005713352018064911,-0.010923344136297773,-0.011316035095575144,-0.017900322136794333,-0.021528633388420326,-0.0026968305452847734,-0.00832226399823293,-0.0010852583806864472,-0.0058382444517612415,-0.00187108868621501,-0.011792756540997058,-3.471885218432973e-05,-0.00017417664348263426,0.03594329440043733,0.13772258003739363,-0.00022065164802875814,-0.0005826920896014136,-0.008620571601419599,-0.0274241668293345,-0.03145284967987361,-0.18314118819633585,0.01762814253216595,-0.2594831724810813,-0.0650048038088938,-0.19483198264413465,-0.027206202012838732,-0.08048289875696772
"Size of mean_values: (1, 40)"

"Time Range: 10:30:12 to 10:30:54, Duration 42.0 
 Start Row 3446, End Row 3614 
 Start Time 861.25, End Time 903.25"
Mean Values:
0.009102965887857467,0.03463084527863223,-0.0022323475811332895,-0.004391574747593802,-0.009900990354093801,-0.0023825774417023282,0.0006412061757507064,0.0035444800238447188,0.13060649887051193,0.05352208856747527,-0.011888049667441272,-0.056008218158945446,0.00024465719139179625,0.0028163875806162127,0.03110441101142214,0.09149738996909104,-0.009746627781848833,-0.0010092706552153976,-0.002071058279037434,-0.005027198970544878,0.010802470029546896,0.019055311274791247,-0.00013882133472196818,-0.004895811114267901,-1.8318703911909897e-05,-9.643016138235042e-05,0.023537864068643697,0.08245416207392234,-7.028627365853465e-05,-0.00016101815082034717,-0.007759129078092603,-0.027343691119023683,-0.023950984051689498,-0.13708245137105493,0.026796144015776492,-0.237813105477869,-0.055181234964317885,-0.1461367009264262,-0.017088269583143415,-0.04233172545258447
"Size of mean_values: (1, 40)"

"Time Range: 10:30:55 to 10:32:14, Duration 79.0 
 Start Row 3615, End Row 3931 
 Start Time 903.5, End Time 982.5"
Mean Values:
0.011320618383858732,0.01405002569149331,-0.007791896413790343,-0.017875977601693804,0.0008021474020753679,0.0033903786419760915,0.002667821422687618,0.00209944374779906,0.06322011584154373,0.027076419321567232,-0.005575126123677043,-0.03859556558392001,0.0005084073061753068,0.0026678583917660067,0.005987502422883544,0.02202543096931767,-0.006694621284840591,0.0085656574984799,-0.0014234057156052163,-0.0032668024855064563,0.008044884874847525,0.019247122932377205,-0.00012232343854455877,-0.002252261145702045,-2.0965784329396328e-06,-3.559982613823818e-05,0.021951654060400956,0.07484108469459504,-6.077775397311695e-05,-0.00017849943986576196,-0.009799336040687754,-0.030811218352788088,-0.022962171531641387,-0.13105847893968828,0.024629937701215347,-0.2439017712260332,-0.03601914037344928,-0.09878529024143369,-0.017503004626573875,-0.03453033719938562
"Size of mean_values: (1, 40)"

"Time Range: 10:32:15 to 10:32:40, Duration 25.0 
 Start Row 3932, End Row 4032 
 Start Time 982.75, End Time 1007.75"
Mean Values:
9.649959195268495e-05,-0.003972449259366283,-0.005581026618637699,-0.019146987035383308,-0.0052653938412680484,0.0014175056163550736,0.004928127925462333,0.008323634821477884,0.038331430247187256,0.018543498550981443,-0.008315408373860852,-0.052201393535791826,0.00040324209690488803,0.001626160671551652,-0.01001727169792758,-0.01914504897896395,-0.007847149785484769,0.00045576757628668085,-0.001380509066560804,-0.00444621763080534,0.007824368211198298,0.009355030186521876,0.0006393602222179315,-0.0037036026840426596,1.520414329429854e-05,-9.525044279562795e-05,0.021937007138053004,0.07187979480001035,-6.155409806138071e-05,-0.0002143595993766229,-0.008393498366774405,-0.029888536394876927,-0.02202303557526182,-0.14358041531879218,0.026898594752074147,-0.24749030487878537,-0.03372181629719939,-0.10991641199326607,-0.02188256443043014,-0.05371333976331031
"Size of mean_values: (1, 40)"

"Time Range: 10:32:40 to 10:33:07, Duration 27.0 
 Start Row 4033, End Row 4141 
 Start Time 1008.0, End Time 1035.0"
Mean Values:
-0.005376664394776787,-0.033518439809332994,-0.01719401511372924,-0.04607972276389824,-0.009105623363737929,-0.0015931325372937329,-0.0013909339834312986,0.0024743802314779757,-0.05705725052987903,-0.02067884301795566,-0.011142823615942038,-0.06023609746180696,0.0004138182760957409,0.00033507210396907066,-0.0015501739898855422,-0.03015267242847039,-0.012526931405989133,-0.015904617651477763,-0.0018119359096396938,-0.00751194302145629,0.005768669999466295,0.010367500572560556,-0.00029184582248527866,-0.004548410259062826,2.3607675261291337e-05,2.4956843871496833e-05,0.02493931760618812,0.09094552192493227,-1.475033304274971e-05,-4.654799875841297e-05,-0.008743137995509078,-0.02819825387729641,-0.02185990834459498,-0.13773507599059207,0.02842459924555504,-0.23154534299427956,-0.031312568700747084,-0.10263633868498018,-0.02038811507490324,-0.04656643323926801
"Size of mean_values: (1, 40)"

"Time Range: 10:33:07 to 10:33:38, Duration 31.0 
 Start Row 4142, End Row 4266 
 Start Time 1035.25, End Time 1066.25"
Mean Values:
0.00024334259508884787,-0.028881340957671562,-0.012306470929245182,-0.034955072071056026,-0.011666918200386428,-0.0013102190211753582,-0.006256222798788459,0.0015168802413218782,-0.06051802708078087,-0.023679237062397603,-0.009203460549899805,-0.06575567688257819,0.00034225099935310954,0.00014643792087159544,-0.003571015529810777,-0.04633210451149672,-0.012052302053546233,-0.016296062571225428,-0.0018150509544685566,-0.007249352341123857,0.0033222188616060275,-0.0014928997019885296,-0.0004852809798522122,-0.006661899152167902,3.146631880617271e-05,-1.4291707707947203e-05,0.0275925206131384,0.0993331538392678,1.2553915865986405e-05,3.7076335340176616e-05,-0.010064697592310594,-0.032626623734076085,-0.024721449205026814,-0.15429010348617564,0.02425248045222279,-0.2522507076682139,-0.030247403644281565,-0.10008632747050042,-0.01915452178154956,-0.049081653277033406
"Size of mean_values: (1, 40)"

"Time Range: 10:33:38 to 10:34:12, Duration 34.0 
 Start Row 4267, End Row 4403 
 Start Time 1066.5, End Time 1100.5"
Mean Values:
