"Time Range: 12:27:29 to 12:28:03, Duration 34.0 
 Start Row 3295, End Row 3431 
 Start Time 823.5, End Time 857.5"
Mean Values:
-0.0032492132710797215,-0.0015918991496661826,-0.008408792862426026,-0.016445923443588285,0.00350788011373826,0.001818559482233225,0.0008929582379373582,-0.0005492369707682142,0.003922086618282409,0.0033474398226352015,-0.08707993277321834,-0.02493730958531073,-0.005030020922291441,-0.006881366282073781,0.009615061513499987,0.016337752384781995,0.0008078583541704431,0.0007329664668333096,-0.00047287359319280375,-0.001120454803442726,-0.053269235795271916,-0.05723846265307294,-0.0021444468507372926,-0.0031249354474927804,-0.0007259026813396327,-0.0007533634859627915,-0.004749320469168434,-0.011289194758119025,0.1657547015844746,0.011829669532832116,0.00020912550770151093,-0.0002915084895219448,0.021573559525768452,-0.010569817955084847,0.00013384868778855291,4.2759176807793966e-05,-0.020794034281476772,-0.014635510657681688,0.005795195270901846,0.02218052495096931
"Size of mean_values: (1, 40)"

"Time Range: 12:28:03 to 12:28:33, Duration 30.0 
 Start Row 3432, End Row 3552 
 Start Time 857.75, End Time 887.75"
Mean Values:
-0.006891549996230051,-0.0042654606027393936,-0.005661713576522926,-0.011318989453570122,0.003365711073801549,0.0011545868264110975,0.0010674380581404967,-0.0013395137765617449,0.0004664675573520314,-5.350343379752115e-05,-0.08881637752261456,-0.016946672157995762,-0.006429113318792076,-0.004964175131257788,0.00859330400479724,0.016046237615890465,-0.0006092092010071819,-0.00020920378455761642,-0.0002737747103437344,-0.00024863964265431967,-0.056993205913304465,-0.06322295926217698,-0.0024456585304059833,-0.0032097461958077783,-0.0008347473141134725,-0.0006995955498996751,-0.004774154291799474,-0.011914477319212885,0.16254435187769206,0.00742102230440086,0.000232344945074881,0.0004997223957189807,0.020605264528079627,-0.010455423219990495,3.189488823727204e-05,0.00022916749777643884,-0.01889318584717419,-0.011624994174636034,0.005459494152124231,0.021548235587896526
"Size of mean_values: (1, 40)"

"Time Range: 12:28:34 to 12:29:03, Duration 29.0 
 Start Row 3553, End Row 3669 
 Start Time 888.0, End Time 917.0"
Mean Values:
