18:16:14 to 18:16:14, Duration 0.0
[[-3.28252168e-03 -1.21391519e-02 -9.72644437e-03 -1.30466368e-02
   2.00021403e-03  1.32060239e-03  4.06026814e-03  2.57081341e-03
  -5.26035834e-02  2.58760543e-02  1.43776200e-02  3.00662683e-02
  -2.88454320e-03 -7.28011535e-05 -8.60564737e-03 -7.62444449e-03
   1.54627441e-02  1.50875193e-02  4.76452976e-03  5.92520910e-03
   2.38968000e-03  1.14680896e-02  6.11723878e-04  3.89883690e-05
   3.93202694e-04  6.91858097e-04  9.91966312e-04  5.58462028e-03
   2.63521993e-02  3.75041231e-02  1.33853141e-04  2.86903729e-04
   1.60260386e-02  1.51725039e-02  2.31246046e-02  3.64413756e-02
   9.64213458e-02  3.58268313e-01  2.10203322e-02  3.46760214e-02]]

18:16:14 to 18:16:15, Duration 1.0
[[-3.28252168e-03 -1.21391519e-02 -9.72644437e-03 -1.30466368e-02
   2.00021403e-03  1.32060239e-03  4.06026814e-03  2.57081341e-03
  -5.26035834e-02  2.58760543e-02  1.43776200e-02  3.00662683e-02
  -2.88454320e-03 -7.28011535e-05 -8.60564737e-03 -7.62444449e-03
   1.54627441e-02  1.50875193e-02  4.76452976e-03  5.92520910e-03
   2.38968000e-03  1.14680896e-02  6.11723878e-04  3.89883690e-05
   3.93202694e-04  6.91858097e-04  9.91966312e-04  5.58462028e-03
   2.63521993e-02  3.75041231e-02  1.33853141e-04  2.86903729e-04
   1.60260386e-02  1.51725039e-02  2.31246046e-02  3.64413756e-02
   9.64213458e-02  3.58268313e-01  2.10203322e-02  3.46760214e-02]]

18:17:47 to 18:18:11, Duration 24.0
[[-3.28252168e-03 -1.21391519e-02 -9.72644437e-03 -1.30466368e-02
   2.00021403e-03  1.32060239e-03  4.06026814e-03  2.57081341e-03
  -5.26035834e-02  2.58760543e-02  1.43776200e-02  3.00662683e-02
  -2.88454320e-03 -7.28011535e-05 -8.60564737e-03 -7.62444449e-03
   1.54627441e-02  1.50875193e-02  4.76452976e-03  5.92520910e-03
   2.38968000e-03  1.14680896e-02  6.11723878e-04  3.89883690e-05
   3.93202694e-04  6.91858097e-04  9.91966312e-04  5.58462028e-03
   2.63521993e-02  3.75041231e-02  1.33853141e-04  2.86903729e-04
   1.60260386e-02  1.51725039e-02  2.31246046e-02  3.64413756e-02
   9.64213458e-02  3.58268313e-01  2.10203322e-02  3.46760214e-02]]

18:18:11 to 18:18:41, Duration 30.0
[[-3.28252168e-03 -1.21391519e-02 -9.72644437e-03 -1.30466368e-02
   2.00021403e-03  1.32060239e-03  4.06026814e-03  2.57081341e-03
  -5.26035834e-02  2.58760543e-02  1.43776200e-02  3.00662683e-02
  -2.88454320e-03 -7.28011535e-05 -8.60564737e-03 -7.62444449e-03
   1.54627441e-02  1.50875193e-02  4.76452976e-03  5.92520910e-03
   2.38968000e-03  1.14680896e-02  6.11723878e-04  3.89883690e-05
   3.93202694e-04  6.91858097e-04  9.91966312e-04  5.58462028e-03
   2.63521993e-02  3.75041231e-02  1.33853141e-04  2.86903729e-04
   1.60260386e-02  1.51725039e-02  2.31246046e-02  3.64413756e-02
   9.64213458e-02  3.58268313e-01  2.10203322e-02  3.46760214e-02]]

18:18:41 to 18:19:07, Duration 26.0
[[-3.28252168e-03 -1.21391519e-02 -9.72644437e-03 -1.30466368e-02
   2.00021403e-03  1.32060239e-03  4.06026814e-03  2.57081341e-03
  -5.26035834e-02  2.58760543e-02  1.43776200e-02  3.00662683e-02
  -2.88454320e-03 -7.28011535e-05 -8.60564737e-03 -7.62444449e-03
   1.54627441e-02  1.50875193e-02  4.76452976e-03  5.92520910e-03
   2.38968000e-03  1.14680896e-02  6.11723878e-04  3.89883690e-05
   3.93202694e-04  6.91858097e-04  9.91966312e-04  5.58462028e-03
   2.63521993e-02  3.75041231e-02  1.33853141e-04  2.86903729e-04
   1.60260386e-02  1.51725039e-02  2.31246046e-02  3.64413756e-02
   9.64213458e-02  3.58268313e-01  2.10203322e-02  3.46760214e-02]]

