"Time Range: 12:20:31 to 12:20:48, Duration 17.0 
 Start Row 2351, End Row 2419 
 Start Time 587.5, End Time 604.5"
Mean Values:
0.0006256311682967818,0.000386068485819518,0.0024982522527526047,0.005734121488649893,0.0008029834305418228,-0.0007833665220589032,0.03434449109221058,0.017967097903406466,0.0021684524058113797,0.0003044230876788772,0.006027384650707754,-0.0006547290976466392,0.0006096199269904508,0.0005844858746495828,0.0004394527354362652,0.0002934952624515414,0.0007155404220936072,0.0005030920670021451,0.00011566803276007784,0.00030709484527763044,0.000669707973914704,-0.0037146620479372424,0.003227451954959755,0.0016558594411821227,0.0007322065149681781,0.00036462884205010996,-1.3323280114974747e-05,-0.0024923428566644614,0.0007393177837483947,0.0005353926810576439,0.0005679186586834064,0.00031957422997035064,-0.014306333012679608,-0.06566831149611964,2.88070624041865e-05,9.321937152759827e-05,0.0002582987341532739,-0.0004489988851693927,7.963936338843782e-05,0.0004408408565100566
"Size of mean_values: (1, 40)"

"Time Range: 12:20:48 to 12:21:14, Duration 26.0 
 Start Row 2420, End Row 2524 
 Start Time 604.75, End Time 630.75"
Mean Values:
0.00014233947469300114,0.00035978045778036703,0.0024129386481245747,0.005539012851848588,0.0010012124841480951,-0.0009699795625920576,0.03272985126931639,0.016696041358949417,0.0023729809273017434,0.0005035663002884836,0.00586925211256132,-0.000964435869927317,0.0002832308457046662,0.0002523359670642125,0.0005232535439982966,0.00025590083136332853,0.0007613479903262354,0.0005119006746782338,0.00010606917760599982,0.00024582719796570194,0.0006226713183679207,-0.0038064335670006254,0.0032854600970953986,0.0016117948066173824,0.00027194429056310785,8.481299993981259e-05,-2.3718647244589623e-06,-0.00243305103952678,0.00024420661828428554,1.6873586527206434e-05,0.000830051685993963,0.00042460890607569135,-0.014171849852922483,-0.06473986359254821,5.6390826939681804e-05,6.945014026571904e-05,0.00023931523568762004,-0.0005377693894877801,7.609367249065945e-05,0.0004365361715576504
"Size of mean_values: (1, 40)"

"Time Range: 12:21:14 to 12:21:45, Duration 31.0 
 Start Row 2525, End Row 2649 
 Start Time 631.0, End Time 662.0"
Mean Values:
0.00036814524765597424,0.0004820109193552891,0.002339509671916106,0.00535787069874908,0.0009279695318862819,-0.0008938417352261026,0.03250744991343797,0.017749938310484104,0.002586223471464485,0.0006138678025815544,0.005851548140822417,-0.0009759366353172107,0.0003293910271377838,0.00027705330467810184,0.0005498239435224773,0.00013832953814120802,0.0008633029509008619,0.0005572585416165915,0.00010244313704293318,0.0002201178426495104,0.0005680481321597076,-0.0040145620264116595,0.003539291653415022,0.0016204499635495795,0.0003575213213447153,8.888909672696903e-05,-3.0450749620758098e-05,-0.002423159675588489,0.0004236419481104557,9.080732209842856e-05,0.0009447967614723755,0.00046167014010990454,-0.014143344418355904,-0.06458732489707794,6.948192227620949e-05,3.126519486932802e-05,0.00021607798529711764,-0.0006533342827371808,5.422904512599971e-05,0.0003904544300544927
"Size of mean_values: (1, 40)"

"Time Range: 12:21:45 to 12:22:10, Duration 25.0 
 Start Row 2650, End Row 2750 
 Start Time 662.25, End Time 687.25"
Mean Values:
-6.593636679339877e-05,0.0001418652452670299,0.002362047850972101,0.0053367900137008895,0.00013413414359758256,-0.0011249226879949086,0.035527751323072676,0.019520810816517502,0.0016929891146094463,0.00011376970788978255,0.005865442339865384,-0.0009922696827517176,0.0003038251817412637,0.0004193081651247356,-0.0001662813637381136,-7.238994569955098e-05,-2.840797884366058e-05,2.622963857266946e-05,0.0001055422143938242,0.00023219114606302268,0.0005166088443680025,-0.004157746421629238,0.002557647329903679,0.001377046986622043,0.0002787680362242008,0.00029207006321781256,-4.891926058100673e-05,-0.0025099379645721676,0.0003131868227139142,0.00028187658077137595,4.353415647614452e-05,-6.81610273638906e-06,-0.014021292293734238,-0.06333249389477165,2.6054759997954247e-05,5.3697450334147446e-05,0.00023963990193471283,-0.000538542017614879,6.520269651886043e-05,0.0004184640752255
"Size of mean_values: (1, 40)"

"Time Range: 12:22:10 to 12:22:30, Duration 20.0 
 Start Row 2751, End Row 2831 
 Start Time 687.5, End Time 707.5"
Mean Values:
-0.0002121603745586241,-0.00020756588480975262,0.0021479248668972418,0.0046988430588965225,-0.0007377987877945001,-0.0017533502581771763,0.02673692778144337,0.012965978748612399,0.0016649143874248595,0.00011109072350691788,0.0052932205677174386,-0.0019787370699429407,0.00023023967258943806,0.00041332232784411724,-0.0001295308910121405,-0.000188650576901345,-0.00013935110298512335,-1.2711710685154188e-05,7.968567512696374e-05,8.320814783540538e-05,0.0001258607395567436,-0.005590647350299475,0.002585546913652799,0.0013470462444215737,0.00021654211844956948,0.0003209616809835093,-0.00010622187114412867,-0.0025614958289185137,0.0002550071635151672,0.00022119941477869893,-0.00014703392807983212,-6.46354972316652e-05,-0.014240078279666288,-0.06415179795937938,1.79275349382224e-07,5.048213907937745e-05,0.00018027376739779508,-0.0008682331597072878,2.5902250315885218e-05,0.000346245128778484
"Size of mean_values: (1, 40)"

"Time Range: 12:22:30 to 12:22:53, Duration 23.0 
 Start Row 2832, End Row 2924 
 Start Time 707.75, End Time 730.75"
Mean Values:
-0.0003875854758628822,-0.0004375825891097037,0.0018618423062781444,0.0038373023761906475,-6.139045757148259e-06,-0.0013583851645700626,0.02583315389242599,0.011327830711177123,0.0011408770456240677,-0.00023646006508646288,0.0045282605935355715,-0.003543486215514028,-0.0004789035389137512,-8.31952452689215e-05,-0.00032063931567107826,-0.00039063847910294884,-0.00045079213588117766,-0.00022773359663235632,5.649663787266347e-05,-9.85394895409276e-05,-0.0005498642357600433,-0.007827936307010628,0.002041828159754243,0.0012239993282013705,-0.000591387379901174,-0.00033549686281534365,-0.00020598230132682992,-0.002727646389489401,-0.0004754849552903006,-0.00020389985937297413,-0.00037591731622311223,-0.00026497300634123044,-0.013396180533235323,-0.06099264015561007,1.7514338254419677e-06,6.300538160505274e-05,0.00014579950680179034,-0.0010710920785669427,-3.445826674651809e-05,0.0002431120106646762
"Size of mean_values: (1, 40)"

"Time Range: 12:22:53 to 12:23:18, Duration 25.0 
 Start Row 2925, End Row 3025 
 Start Time 731.0, End Time 756.0"
Mean Values:
-0.00023614371877806064,-0.00017837918771841554,0.0020702036231910596,0.004322306726455879,0.0006600545304394664,-0.0012801862206091356,0.027384277441174623,0.01074806332699103,0.0010639189456572449,-0.00029312506766079633,0.0045289759119389655,-0.0037368285285894073,-0.0004961195773482993,-0.00014865045179261396,-0.00028107142148566655,-0.00016357079836184295,-0.0005271917891185509,-0.0003053172832844581,5.734469561489661e-05,-0.00011701968207466937,-0.0006020218427301537,-0.008119962340964704,0.0019174095079110534,0.0010269128311146355,-0.0004948806106713403,-0.00029428195366328335,-0.0002925818183254794,-0.0028275331689117736,-0.0004202090030640913,-0.0002489076803701377,-0.00043129854662511246,-0.00034239885656411526,-0.012584730371705249,-0.05733945271217556,-4.385279250738224e-05,2.004414063002098e-05,0.0001404576288583255,-0.0011847514218087138,-8.507709519371687e-05,0.00014428176238662568
"Size of mean_values: (1, 40)"

"Time Range: 12:23:18 to 12:23:54, Duration 36.0 
 Start Row 3026, End Row 3170 
 Start Time 756.25, End Time 792.25"
Mean Values:
-0.0002069377437032693,-0.00017512969943929847,0.0021738842302305834,0.004706312697832485,0.0007261948674774174,-0.0008016254514943869,0.02681407724647529,0.013007625170511015,0.0011967185175498372,-0.00014166222685918885,0.004591423473752496,-0.004089211946653777,-7.475464477943992e-05,0.00014900050111488054,-0.00034170514134902594,-7.379260249780555e-07,-0.00035099738064853746,-0.00017889444045701453,6.127568081838787e-05,-0.00010175123866699369,-0.00038081810531868417,-0.007520311745652963,0.0019348914222766472,0.0010232075245407552,-2.6325263560514612e-05,-1.8598657139919927e-05,-0.0002879325193313183,-0.0026680184186047896,3.700886410279472e-05,2.386895714605048e-06,-0.00023732057579372938,-0.00022898989711371347,-0.01179478205267569,-0.053070960623529485,-3.9486104536202104e-05,2.723779392097533e-05,0.00016160571580006193,-0.0011190529172090736,-3.188266833174239e-05,0.0002471613292850744
"Size of mean_values: (1, 40)"

"Time Range: 12:23:55 to 12:24:21, Duration 26.0 
 Start Row 3171, End Row 3275 
 Start Time 792.5, End Time 818.5"
Mean Values:
-0.00010722380955047314,0.00012595307689926112,0.002247888462827969,0.004721013673447937,0.0012554457941410919,-0.0006146411714122105,0.01976536757432583,0.009515422385802485,0.0011054398744893446,-2.8963452086088377e-05,0.004138690554356173,-0.005245755853870403,0.000338110915267672,0.0003904062395451813,-5.3733537925862215e-05,0.00017966964515862263,-0.0001990692467477268,-7.149150272219758e-05,6.644204863791123e-05,-0.00015128109015553293,-0.00047624381979201503,-0.007975013479063082,0.0017444817914794332,0.0008114473955088901,0.0002643670588392892,0.00024296829682412483,-0.00020630497607150046,-0.0023189132763405513,0.00043276238096945623,0.00034542053879981757,-0.00016244377193035876,-0.0001554011022077811,-0.009823080178764402,-0.04630653444700122,-4.228729591015495e-05,-3.1342050625947035e-06,0.0001748880464999134,-0.0012034958784214315,-3.1632978436726386e-05,0.00023955992218333813
"Size of mean_values: (1, 40)"

"Time Range: 12:24:21 to 12:24:45, Duration 24.0 
 Start Row 3276, End Row 3372 
 Start Time 818.75, End Time 842.75"
Mean Values:
0.00027128229784329335,0.00018962677903776347,0.001966326050151671,0.0037940312238015496,0.0020822256902414565,-0.0003776847638419934,0.010305657607309856,0.005218989871189731,0.0012112737309651728,0.00035578138993875164,0.003289379087632091,-0.007359916580677526,0.000993660173032597,0.0005927787472398498,0.0004891499444733066,0.00023719207526323266,0.00037255756188056636,0.00024040935345957912,5.503976096554626e-05,-0.00032480576751116905,-0.0010786913221279202,-0.010494481909507376,0.0017796144894999472,0.0005295862515780374,0.0010246847098010759,0.000598867628884477,2.9962781498237213e-05,-0.0016604659310974505,0.0009951528493599665,0.0006630388012765641,0.0003627079272401111,0.0002469717381412705,-0.008448903162708602,-0.041067256701501846,2.41932349376257e-05,-3.204771178735147e-05,0.00016197720920431354,-0.0014552728998800501,-3.0277999539340715e-05,0.0002527470685044773
"Size of mean_values: (1, 40)"

"Time Range: 12:24:45 to 12:25:05, Duration 20.0 
 Start Row 3373, End Row 3453 
 Start Time 843.0, End Time 863.0"
Mean Values:
0.0002471445658053152,0.00020585658255061685,0.0018766970929863093,0.003565710693991454,0.0017374973543306097,-0.0006935697126649344,0.010573559893716122,0.006502190188502411,0.0010609747873876216,0.00030100816658589803,0.0025794294171407506,-0.008749680943326905,0.0007021465212368569,0.0004434519239904238,0.00040121290380202456,0.000365207936524593,0.00029356417225871517,0.00026845381671032235,6.61813228795309e-05,-0.0003045636990956069,-0.0013452990155145884,-0.01177236078390466,0.0016174922032207051,0.0005666478699167205,0.000795438717493623,0.0005084210130563827,3.3154030101762034e-05,-0.0015055087282679874,0.000794765251595328,0.0005247795292468308,0.0002976165574160131,0.00023108996883697437,-0.00852463357974399,-0.042036385303820846,-8.177875392470942e-06,-3.890981047589105e-05,0.0001874826802134331,-0.001390752550906626,1.2786268035308528e-05,0.00032708430932030494
"Size of mean_values: (1, 40)"

"Time Range: 12:25:05 to 12:25:22, Duration 17.0 
 Start Row 3454, End Row 3522 
 Start Time 863.25, End Time 880.25"
Mean Values:
0.0002336693464869929,0.00022478442200242287,0.0015659152653744388,0.002603018903081464,0.0014435764026082597,-0.0012362369449031912,-0.00039985575234660007,-0.00019422237508155606,0.0011749232224222688,0.0004673035833847064,0.0017618485236598597,-0.01082708843408293,0.0012023596335448668,0.0006997554691453774,0.0006450745629361497,0.000554914349815395,0.000566466801479731,0.0003560788324874262,4.943341768924662e-05,-0.00044970347452928406,-0.002208563475713391,-0.01534446904795027,0.0016472521038844448,0.0004012478797592697,0.0013591120979466638,0.0008158443326278425,0.00019959358247292772,-0.0008491262582481041,0.0011338334874218432,0.0007257480428384125,0.0005849688651943465,0.00040257101513270233,-0.006453454285250538,-0.03591290823179963,3.097174291526026e-05,-5.589467313738761e-05,0.00017565014177036665,-0.001519933708012547,-3.071416425077126e-06,0.0002934626196642289
"Size of mean_values: (1, 40)"

"Time Range: 12:25:22 to 12:25:47, Duration 25.0 
 Start Row 3523, End Row 3623 
 Start Time 880.5, End Time 905.5"
Mean Values:
0.00012724953283486552,0.00033107354134044733,0.001812922104392891,0.0033481312692633467,0.0022675390070143638,-0.0003296175599139557,0.010540684902555835,0.0081452182420992,0.0008838505128748375,0.00022967509619513753,0.0026211608026527108,-0.009259993436262702,0.0008636616565055635,0.000562440077225753,0.0003509537945615326,0.000616891036387172,0.0001989888811757958,0.00015513694132119417,4.6753939709179765e-05,-0.0004378207113873426,-0.0018177422700066995,-0.014211911010068008,0.0013595637657208672,0.00036867532680328057,0.0007730913255733999,0.0005141786982555841,0.00017588856665697015,-0.0009387465976547092,0.0007973552803293567,0.0005877610707775651,0.00027394399805224894,0.00017980673308417127,-0.006670074767512571,-0.036026235872251844,1.5394057651418384e-05,-3.0426230843821556e-05,0.00019022890408529797,-0.0014303111651774983,-1.9612033499494416e-05,0.0003003334764042327
"Size of mean_values: (1, 40)"

"Time Range: 12:25:47 to 12:26:09, Duration 22.0 
 Start Row 3624, End Row 3712 
 Start Time 905.75, End Time 927.75"
Mean Values:
4.2022415208102335e-05,0.00022419727658907923,0.0018376046621820983,0.0034303784711566215,0.0009981195979183424,-0.0004661603985695004,0.00551815890004092,0.00439433876706912,0.000931347606157806,0.00015268410275740563,0.002547688327694289,-0.009293855695655584,0.0008832479698310104,0.0005454019553730553,0.0004940039255027447,0.00032901104789023636,0.00023531282585019362,0.00015173183733825784,4.4998784740179324e-05,-0.00041255981688082276,-0.0013606945161396124,-0.012546864557247336,0.0014958990261213906,0.0004485144642755789,0.0007677780984879033,0.000475651991599358,8.89845287963961e-05,-0.0011502167057500573,0.0008667276779534504,0.0005543166627232114,0.0002569632056658988,0.00010794161540919695,-0.007676010488838341,-0.03788438292902619,2.7357551364346187e-05,-9.884510695200232e-06,0.00017624638276151006,-0.001401221253892115,-4.12137372811145e-05,0.0002799070150244214
"Size of mean_values: (1, 40)"

"Time Range: 12:26:09 to 12:26:33, Duration 24.0 
 Start Row 3713, End Row 3809 
 Start Time 928.0, End Time 952.0"
Mean Values:
0.00010825500815238124,0.00016344036903349256,0.0017548213719761519,0.003077968248801335,0.001045783364126224,-0.0004653429346120462,-0.004601978177017253,-0.0009671849876029903,0.0008659861888661957,7.706543291226616e-05,0.0021625548281880816,-0.010176473281547046,0.0005010488348398738,0.0002999157614510338,0.00026807546597615523,0.0002687720979267304,0.00012211999895429655,4.488659934596381e-05,2.6948439686117034e-05,-0.0005246989010540341,-0.001401454890291794,-0.012410374454156301,0.0013451059371295312,0.00039766737029586617,0.0003999155781037085,0.00020979745678550302,2.4827100596638365e-05,-0.0013499610776568922,0.0004844465578953887,0.00025518118080107994,0.00013401901879190247,1.1935498014192007e-05,-0.00709759151925462,-0.03669274894726731,3.0898319239313914e-06,-1.8448124909961132e-05,8.683314601461458e-05,-0.0018412546719763314,-0.00013975346093366588,8.84381114075474e-05
"Size of mean_values: (1, 40)"

"Time Range: 12:26:33 to 12:26:50, Duration 17.0 
 Start Row 3810, End Row 3878 
 Start Time 952.25, End Time 969.25"
Mean Values:
-4.4943146553717316e-05,-6.418561789647129e-05,0.0018067134006236622,0.0030916137578518702,5.8022700886129856e-05,-0.0007964571427134237,-0.001071443631371346,0.002382521585898405,0.0007761324448803887,7.494633553953528e-05,0.0027678641699955624,-0.008869401015813804,0.0002962155403906001,0.00019560409280641402,7.743185012762807e-05,8.431563833002982e-05,4.6549509592319586e-05,4.1347514043698825e-05,3.714736753558685e-05,-0.0004388396400761347,-0.0010717010733401206,-0.011337310737025284,0.0012408636784365466,0.0003630763193853007,0.0001891313624211508,0.00015229920237841164,-4.436998176393993e-05,-0.001457415672088699,0.0002864937377669619,0.00017524698063904875,9.048809993307091e-05,4.46374145036996e-05,-0.007725105684564671,-0.03975333030981659,1.3637953069577868e-05,-9.436270988055758e-06,0.00010335355704119866,-0.0016993286390363177,-0.00011348536496825628,8.351657685149618e-05
"Size of mean_values: (1, 40)"

"Time Range: 12:26:50 to 12:27:12, Duration 22.0 
 Start Row 3879, End Row 3967 
 Start Time 969.5, End Time 991.5"
Mean Values:
-0.0001048336491349775,-0.00016329796959016585,0.0016273843682191144,0.00266281817451442,0.00017576987386446337,-0.0005502903676703363,-0.0030610749364607943,-9.541132464769016e-05,0.0008443022612724511,0.00010152350503885294,0.0023108019101824168,-0.009864462609096167,0.00019220326310973295,0.0002819504415177323,-1.5152737655996658e-06,5.423184624154183e-05,3.1915817087340844e-05,6.65172344542936e-05,3.024723184272807e-05,-0.0004948243861744143,-0.0012744977243971465,-0.012183692445520847,0.0013943715143633858,0.00043701012541810965,0.00012267915920477607,0.0002330923653143421,1.795751943939289e-06,-0.0013685238279344822,0.0002335981553845861,0.00029562107235934696,2.76906164917794e-05,3.6415799342492976e-05,-0.007024172098455382,-0.03591900257263736,5.423189078472653e-06,2.4580792354889595e-06,0.0001126709554603611,-0.0016267634562232582,-0.00017242658501970753,3.967431626097926e-05
"Size of mean_values: (1, 40)"

"Time Range: 12:27:12 to 12:27:42, Duration 30.0 
 Start Row 3968, End Row 4088 
 Start Time 991.75, End Time 1021.75"
Mean Values:
0.00019520829100263336,0.00019082434329819193,0.0018275275631624438,0.003235554125358111,0.0012212818493812607,-2.099835163541123e-06,0.004365714658928492,0.004603813226969379,0.0011764440764563118,0.00030453913985851197,0.0027726018569214825,-0.00885170871287966,0.0006177433503230395,0.0005860147490176366,0.00016633775362780658,0.0003141542626502072,0.0002296893038688281,0.00020954227054968244,3.3958699169662374e-05,-0.0004416472125014959,-0.0008864366432684087,-0.010938532816583147,0.001709902572560366,0.0006248053745881413,0.0007811922776452385,0.0007241815223543839,4.5666621958942966e-05,-0.0012584049764865614,0.0006447949747388754,0.0005868553762262205,0.0003275063067041075,0.00021993724454527172,-0.006904149168175203,-0.0344451158828222,4.0269948933770764e-05,2.8289299063241788e-05,0.00014509401271974712,-0.0014347876411205747,-0.00012871826434410829,0.0001374008687392667
"Size of mean_values: (1, 40)"

"Time Range: 12:30:12 to 12:30:36, Duration 24.0 
 Start Row 4089, End Row 4185 
 Start Time 1022.0, End Time 1046.0"
Mean Values:
-0.0001224143043895768,3.055795441753181e-05,0.001697275940723612,0.0028254141242107806,0.0011105904089379248,-0.0004409290685076,-0.002189289773091939,1.0805618799170954e-05,0.0005718938427822007,-4.421599637313048e-05,0.0020613797960433835,-0.010507860043666552,-0.00013390206266738897,-7.737352350840746e-05,-0.00019250532231129412,0.00011768882465841209,-0.00015665618147595495,-9.433243731471827e-05,3.219555635315304e-05,-0.000488556128191302,-0.0013841318485766972,-0.012499205346995166,0.0011321880170808121,0.000272605313871391,-9.79826209854112e-05,-4.499819479243653e-05,-3.932858198010088e-05,-0.0013852701533572365,-0.00011316672074231305,-3.4205521869367946e-05,-0.00010804138641944313,-8.738245121158098e-05,-0.006231338570463591,-0.03172216561805531,-4.106208493859697e-06,1.870795648451858e-06,0.00012195563461705829,-0.0015265567009712907,-9.082634339612337e-05,0.00011965482429855456
"Size of mean_values: (1, 40)"

"Time Range: 12:30:36 to 12:30:54, Duration 18.0 
 Start Row 4186, End Row 4258 
 Start Time 1046.25, End Time 1064.25"
Mean Values:
-1.180520411091229e-05,0.00010885357773942121,0.0015438643914896175,0.0025023686795637,0.0010670234351310409,-0.0009452500803748712,-0.010673485007407809,-0.005040681113137689,0.0008093440716453156,0.0001675328906961634,0.0016831936429018784,-0.011527109787123424,0.0005754474434895096,0.00042247117319580926,0.00040607765591591996,0.00033987986056015587,0.0002667834458329645,0.0001254319539713996,4.0336355787566395e-05,-0.0004298004264104466,-0.0014820573904480133,-0.013057332793569139,0.0013845225581586942,0.0003488073177517312,0.0008099816297008649,0.000567117324309396,0.00016737874853897073,-0.0008538740791848956,0.0006981434868570159,0.0005336468907944236,0.00023420415414558988,0.00016193863153860958,-0.005111056180889698,-0.02626679422337715,-9.492920689758577e-06,-1.9335814032970338e-05,0.00010003332536427331,-0.0015883142595516475,-5.621987332381905e-05,0.00014207254249207313
"Size of mean_values: (1, 40)"

"Time Range: 12:30:54 to 12:31:16, Duration 22.0 
 Start Row 4259, End Row 4347 
 Start Time 1064.5, End Time 1086.5"
Mean Values:
