18:42:05 to 18:42:05, Duration 0.0
[[ 1.56556039e-03 -4.25753478e-04 -1.30947288e-02 -2.74389748e-02
   1.35874017e-03  1.79636116e-03 -6.42281215e-03  2.13849677e-03
  -2.44428197e-03 -5.67421121e-04  1.17103107e-02  9.96940820e-03
  -7.48410898e-04 -1.34397220e-03  1.29132463e-03 -7.54337147e-03
   4.46304283e-03  2.30274832e-03 -3.20121708e-03  3.11153906e-04
  -1.88847136e-03  1.54664239e-03  5.51767990e-04  2.02094609e-03
  -3.53992244e-06  9.10991688e-06  1.00952108e-04  7.67289165e-04
  -5.64899980e-03 -8.58057743e-03  2.49412442e-04  7.42157284e-04
  -3.22672419e-03 -1.26095614e-02  7.16777338e-04  6.61572555e-03
   1.09379236e-04 -1.44956961e-02 -6.31638320e-04 -1.63283054e-04]]

18:42:06 to 18:42:06, Duration 0.0
[[ 1.56556039e-03 -4.25753478e-04 -1.30947288e-02 -2.74389748e-02
   1.35874017e-03  1.79636116e-03 -6.42281215e-03  2.13849677e-03
  -2.44428197e-03 -5.67421121e-04  1.17103107e-02  9.96940820e-03
  -7.48410898e-04 -1.34397220e-03  1.29132463e-03 -7.54337147e-03
   4.46304283e-03  2.30274832e-03 -3.20121708e-03  3.11153906e-04
  -1.88847136e-03  1.54664239e-03  5.51767990e-04  2.02094609e-03
  -3.53992244e-06  9.10991688e-06  1.00952108e-04  7.67289165e-04
  -5.64899980e-03 -8.58057743e-03  2.49412442e-04  7.42157284e-04
  -3.22672419e-03 -1.26095614e-02  7.16777338e-04  6.61572555e-03
   1.09379236e-04 -1.44956961e-02 -6.31638320e-04 -1.63283054e-04]]

18:43:54 to 18:44:24, Duration 30.0
[[ 1.56556039e-03 -4.25753478e-04 -1.30947288e-02 -2.74389748e-02
   1.35874017e-03  1.79636116e-03 -6.42281215e-03  2.13849677e-03
  -2.44428197e-03 -5.67421121e-04  1.17103107e-02  9.96940820e-03
  -7.48410898e-04 -1.34397220e-03  1.29132463e-03 -7.54337147e-03
   4.46304283e-03  2.30274832e-03 -3.20121708e-03  3.11153906e-04
  -1.88847136e-03  1.54664239e-03  5.51767990e-04  2.02094609e-03
  -3.53992244e-06  9.10991688e-06  1.00952108e-04  7.67289165e-04
  -5.64899980e-03 -8.58057743e-03  2.49412442e-04  7.42157284e-04
  -3.22672419e-03 -1.26095614e-02  7.16777338e-04  6.61572555e-03
