"Time Range: 18:42:05 to 18:42:05, Duration 0.0 
 Start Row 3620, End Row 3620 
 Start Time 904.75, End Time 904.75"
Mean Values:
-0.0059368140892956,-0.0011043192920164,-0.025796833409447,-0.0132491567243272,0.0022078604623822,0.0005997501287305,0.0162672370221803,0.0120860189303964,0.0013988136752511,-0.0052149856105724,0.0091714618898721,0.0126275209972544,0.000187517046403,0.0002460644089991,-0.0020807840710522,0.0019387360044362,0.0010452097211511,0.0020500366927869,-0.0012783736322289,0.000735774102216,0.0101033412612557,0.0151546319356482,-0.0005387120419687,-0.0002718692902127,2.26874231994501e-05,6.51964539075411e-05,-0.0004619964761541,-0.0005616878829328,-0.0053020630393692,-0.0088347032935656,0.00026754581952,0.0012803413797277,0.0056270739044031,0.0213978593016014,-0.0017102161212593,-0.0027310467890604,-0.0273999999701051,-0.0244133044168079,0.0052059647458566,0.00789559043167
"Size of mean_values: (1, 40)"

"Time Range: 18:42:06 to 18:42:06, Duration 0.0 
 Start Row 3621, End Row 3621 
 Start Time 905.0, End Time 905.0"
Mean Values:
-0.0062561801818017,-0.0013874206998697,-0.0259453357577822,-0.0135558452133041,0.0019442579168515,0.0006350327389517,0.0156343337425581,0.0121120225716589,0.002018577773367,-0.0044696921866737,0.0079103417601881,0.0116907149098349,0.0001756462608234,0.0002002419773977,-0.0026117290341548,0.0013794881572061,0.0008303317089875,0.0018429810540025,-0.0013056804375878,0.0006801257589898,0.0106086027777726,0.0145832701777808,-0.0004675151565437,-0.000309731602022,2.23846205959123e-05,6.47569813480737e-05,-0.000457075599835,-0.0005851617953779,-0.005542856200555,-0.0096097078640464,0.0003579305779533,0.0012526989235559,0.0055458798411017,0.0211964593843701,-0.0017664544287912,-0.0027891016889988,-0.0279457541124512,-0.0261722651064687,0.004991813841392,0.007623709132897
"Size of mean_values: (1, 40)"

"Time Range: 18:43:54 to 18:44:24, Duration 30.0 
 Start Row 3622, End Row 3742 
 Start Time 905.25, End Time 935.25"
Mean Values:
-0.001472158427979781,0.002845054333652986,-0.015369280485335934,-0.008351130593521916,0.001688087941124806,0.00048080805023409287,0.012353174643668908,0.00989659068720798,0.0037776781227677743,-0.0017530415992995582,0.003428421950545509,0.006166936232826186,0.00015673441712439848,0.00011576130613256967,-0.0022494182594431852,0.001830879139306131,0.0012378800010181528,0.002367947677194905,-0.001551359975932815,0.0005201356954645978,0.00928039209441897,0.012624034667291142,-0.0004758573412818611,-0.0004304429528074468,1.2669200132178637e-05,4.515771905332797e-05,-0.000266901375960107,0.00010808375190872367,-0.0031962682598429904,-0.004976927787638885,0.0004384105182842712,0.0014884820717219745,0.004973218053662414,0.019222567316212566,-0.0007620104633502524,-0.0004908386635441921,-0.022831713643504038,-0.01799958656622841,0.003766052003539992,0.0058471709411280345
"Size of mean_values: (1, 40)"

"Time Range: 18:44:24 to 18:44:48, Duration 24.0 
 Start Row 3743, End Row 3839 
 Start Time 935.5, End Time 959.5"
Mean Values:
0.008635274299454848,0.011787418237694167,0.011157743086877059,0.004417640131946242,0.0013311326885789376,6.8769078843662e-05,0.0023986240993054578,0.0009761300434254632,-0.0036979714045492387,-0.007490850374853105,-0.00843820803630187,-0.010491700232977035,5.438573213231323e-05,-0.00019553603078943177,0.0013619542873820041,0.004511297528116908,0.002617912810243037,0.004394988788765033,-0.0019834657123853215,0.0009087956025469391,0.0014441848350801596,0.005949421619830585,-0.0005419127775205001,-0.0003740474045017609,3.18502389337254e-05,5.4332866092393476e-05,-0.0004334629341316815,-0.00042424860998967423,-0.0007073217700520096,0.002111715273897815,0.0005034540266997238,0.0017186076407480497,0.004122938919473643,0.01696989174308074,-0.0004373474109367098,-0.00148637405656456,-0.014669627024831277,0.0020733044414905865,0.0028450030917541425,0.00449105485459309
"Size of mean_values: (1, 40)"

"Time Range: 18:44:48 to 18:45:09, Duration 21.0 
 Start Row 3840, End Row 3924 
 Start Time 959.75, End Time 980.75"
Mean Values:
0.007010300746923028,0.00994437476651253,0.008659094372194361,-0.0004232065891931496,0.0008037662710581107,-0.0001944730848945236,-0.0007658755824892957,-0.0010333983528930902,-0.009703848480366708,-0.010442047562997414,-0.010423764564033608,-0.011695404637744733,-5.382761441456309e-05,-0.00033354721605788356,-0.0005819930915622728,0.002656597982413995,0.002187571998760673,0.003525488860130067,-0.002063676925839375,0.0007180424804042387,-0.0018777242771616288,0.000266191169675597,-0.0006974887301862812,-0.0004672842602893434,2.019088550840829e-05,4.0391391900078e-05,-0.0006561114561759435,-0.0013436977051877873,-0.0015753157417984997,-0.00019429799688920314,0.00041598902203524474,0.0013949946345612977,0.004509085153362469,0.01823246265950293,-0.000958706722469477,-0.0031374095871320234,-0.016106997079776343,-0.0020509441667392993,0.003239191698040147,0.004824157718173055
"Size of mean_values: (1, 40)"

"Time Range: 18:45:09 to 18:45:40, Duration 31.0 
 Start Row 3925, End Row 4049 
 Start Time 981.0, End Time 1012.0"
Mean Values:
0.0077684396310196005,0.010915853208283146,0.011842725682698597,0.004712641565441716,0.0011801891163357192,0.00013909373587930247,0.0016248151930481026,0.0016884427464826388,-0.002051284945090667,-0.004691620967684623,-0.009039818932682589,-0.012297058484478296,4.093497377333343e-05,-0.0002821039979096711,-0.000606869417720307,0.002434482503366917,0.003077448745905334,0.004234039411693584,-0.0017460270931205027,0.0008851184541570772,-0.0005776782000845748,0.0014907560015307712,-0.0005536390040865327,-0.0003726460304621996,2.733336578794611e-05,3.667544571942456e-05,-0.0005841529835812816,-0.0010436577434775212,-0.0011217184613238236,9.809662289086891e-05,0.0005654888233813859,0.0017101717151957753,0.004462511132742031,0.01820909338178194,-0.0007401676866876891,-0.0024309027653257255,-0.013478880137853354,0.0010096679692279033,0.0024022186307262,0.0037022758062904035
"Size of mean_values: (1, 40)"

"Time Range: 18:45:40 to 18:46:06, Duration 26.0 
 Start Row 4050, End Row 4154 
 Start Time 1012.25, End Time 1038.25"
Mean Values:
0.007438546656974176,0.011615385367585732,0.011218210716616115,0.006062877148816294,0.0013941911617163742,7.351783801061024e-05,0.0014682244123512475,0.0012434141428716685,-0.0061089385723313155,-0.008883744369239235,-0.011097458880354683,-0.012646390931515159,-8.001675773812789e-05,-0.0003053508969390923,-0.0015009137538186152,0.0029139011611300798,0.0034090768651128356,0.005204324116363574,-0.001810787887058005,0.0012718080507658838,-0.0017822874716466755,0.003227755295837004,-0.0005496016893837219,5.349764950786005e-06,2.8113541713538366e-05,4.3138468125581226e-05,-0.0007846347484215029,-0.0014904755574759723,-0.002320810297090887,-0.0014163048726318554,0.0005723235783565286,0.0016984335048053428,0.00554054859143338,0.02220669877363036,-0.0013355340745586294,-0.00379912060709656,-0.013482469934584818,0.0055456547991555236,0.0036118559315879823,0.005401113824274242
"Size of mean_values: (1, 40)"

"Time Range: 18:46:06 to 18:46:27, Duration 21.0 
 Start Row 4155, End Row 4239 
 Start Time 1038.5, End Time 1059.5"
Mean Values:
0.008547085787436832,0.013665723336316748,0.011829398263593005,0.0062326013238213985,0.001835613895236353,0.00020561285037035802,0.0016486393020384777,0.0002142802940558024,-0.00551639645855196,-0.010585207607361945,-0.01293888347597829,-0.012286314073943368,-0.0002775827167148342,-0.0005314322979332859,-0.002633981285685108,0.0030213217024900284,0.0027974602369165765,0.004919330785983794,-0.002735120694872134,0.0008506241158115323,-0.0031684477549390765,0.004340736981518905,-0.0006344480547468399,0.00029262450001023976,3.6021383500389315e-06,3.484892756200086e-05,-0.0007234180419830377,-0.0010716893385633976,-0.00374468607514856,-0.003066888076779438,0.0005323962103730201,0.0015140930199284575,0.0040347430015872255,0.015973870799147274,-0.0012437712937297775,-0.0035653466906678,-0.016531591205626535,0.0020458109691124525,0.0029361885425789806,0.004390599659055069
"Size of mean_values: (1, 40)"

"Time Range: 18:46:27 to 18:46:55, Duration 28.0 
 Start Row 4240, End Row 4352 
 Start Time 1059.75, End Time 1087.75"
Mean Values:
0.005602017178623897,0.009285655123143709,0.014507642624096742,0.008687333289694883,0.0008745074311819539,-2.670194734514466e-06,-0.005658382566332481,-0.004073926202881543,-0.012972210491382976,-0.01322824378624291,-0.012456268521413936,-0.012840202025708972,-0.0001408926929951858,-0.00047353187632507605,-0.0025464841742160013,0.00048359551116953315,0.0026177959421076827,0.0039158959418482,-0.002247748877836925,0.0014224029067256248,-0.008699272507344676,-0.007168285347738805,-0.0007226879140778734,0.00014919914253936836,-7.138205421393899e-06,-6.51022736113549e-08,-0.0009629088665750478,-0.002059868073936794,-0.0035486824715950517,-0.00520620105971888,0.0003396129308920811,0.0010597952203556266,0.003980013355410325,0.015146952934936012,-0.0014985259370466116,-0.003961701831743734,-0.015986210656620106,0.001217305690117664,0.0034447338491736825,0.004574323472730714
"Size of mean_values: (1, 40)"

"Time Range: 18:46:55 to 18:47:23, Duration 28.0 
 Start Row 4353, End Row 4465 
 Start Time 1088.0, End Time 1116.0"
Mean Values:
0.00610288569261804,0.008781217059974415,0.015485258207951933,0.011912613077098934,0.00043961493818721006,-3.747124523497925e-05,-0.0065187566020676576,-0.0036670519895818485,-0.00495551860121828,-0.006246838396538045,-0.011008309804157936,-0.014049465607699768,-0.0003230995750084495,-0.0009413699349162659,-0.0003700295748627715,0.0015297667032901031,0.0028878350942793994,0.004013360919638778,-0.0017809957158807864,0.0015220446589921516,-0.006136220120422867,-0.005819630734267509,-0.0003502195878992731,0.0001445142852336327,2.2242743801131772e-07,-2.8242133157450244e-05,-0.0004040547139610286,-0.0004965534253416997,-0.004417444177185534,-0.006347852845424403,0.0005363466907851511,0.0015125973411738629,0.0025617884904844913,0.010333259283990887,-0.0005216420660948539,-0.001178860792146882,-0.014303697097029812,0.0004203143006911638,0.0010807826003387353,0.0016433199663000735
"Size of mean_values: (1, 40)"

"Time Range: 18:47:23 to 18:47:48, Duration 25.0 
 Start Row 4466, End Row 4566 
 Start Time 1116.25, End Time 1141.25"
Mean Values:
0.007596592998076262,0.009692170238948507,0.01936537492032103,0.017358004416007242,0.0002912926307698077,-0.00015795307148574054,-0.007654947548473679,-0.005805549422660873,-0.002205142238528851,-0.003659378196260719,-0.011416239380222163,-0.012496277329874295,-0.0006926682541349801,-0.001612599066822461,-0.0019018262113824874,0.0011836037563536278,0.0025263368714782066,0.00408050916834545,-0.0023139842621883225,0.0019290277180391145,-0.009335109253423856,-0.0073897172224265265,-0.0005782033284423002,3.663388823876366e-05,-3.510799984995595e-05,-2.828125516322784e-05,-0.0005649364042159307,-0.0007619794821487693,-0.007161082378414093,-0.013815692405926675,0.0005055468281251849,0.0014425697710566633,0.0019631339065552403,0.007757358401458348,-0.0008073004964114514,-0.002396122595790879,-0.01531839470126014,-0.003586743766705515,0.00024336746829547865,0.0003209489720680652
"Size of mean_values: (1, 40)"

"Time Range: 18:47:48 to 18:48:06, Duration 18.0 
 Start Row 4567, End Row 4639 
 Start Time 1141.5, End Time 1159.5"
Mean Values:
0.0064782217273480994,0.008425043837098587,0.019457776789057718,0.016331124475762966,-0.0004638488693959803,-0.0003999452896103931,-0.009764193849625851,-0.006862003387314439,-0.009151188448857369,-0.008273912129686077,-0.012423376394353538,-0.01647597231836238,-0.000752155322960471,-0.0023948842982472415,-0.0012182714968639655,-0.00014806317924452478,0.0018580901059165903,0.0028029386976632605,-0.0017244606589340112,0.0016479807871820915,-0.008774116664031799,-0.0077150098327089,-0.00045538474864893573,8.381379496972486e-05,-2.5073899620304716e-05,-0.00010979207524031259,-0.0006774429712070427,-0.0011880139477157216,-0.007744988029535423,-0.017207229209222043,0.0004705497729406986,0.0012356295590322313,0.0023730480355041274,0.009107137034022654,-0.001272262020009235,-0.0034845947363781357,-0.013745439080066023,-0.0005798960684953272,0.0010596840786012798,0.0013167938232416794
"Size of mean_values: (1, 40)"

"Time Range: 18:48:06 to 18:48:26, Duration 20.0 
 Start Row 4640, End Row 4720 
 Start Time 1159.75, End Time 1179.75"
Mean Values:
