12:20:31 to 12:20:48, Duration 17.0
[[-1.54713201e-03  6.52604386e-04  1.41202509e-03  1.30245056e-03
   1.19276310e-03  6.68582848e-04 -4.07879461e-02 -1.06585913e-02
  -2.37611841e-04 -2.94976644e-04  5.89089997e-04 -1.59479183e-02
  -6.77784491e-04 -4.54258083e-04  1.70823706e-03  5.94209105e-04
   3.01274335e-04  6.83955014e-04 -1.26023463e-05 -1.00663069e-03
   1.89229004e-04 -1.07490463e-02  3.11986104e-04  4.07333455e-04
   1.21769846e-05 -3.64470232e-04  2.34538718e-04  2.51186544e-04
  -1.03423599e-03 -6.88526083e-04  7.40691121e-04  4.43925424e-04
   2.10437327e-03 -9.77517503e-03  1.68330194e-04  1.17019932e-05
  -1.10627745e-04 -3.12661362e-03 -2.27273431e-06 -1.60799795e-04]]

12:20:48 to 12:21:14, Duration 26.0
[[-1.54713201e-03  6.52604386e-04  1.41202509e-03  1.30245056e-03
   1.19276310e-03  6.68582848e-04 -4.07879461e-02 -1.06585913e-02
  -2.37611841e-04 -2.94976644e-04  5.89089997e-04 -1.59479183e-02
  -6.77784491e-04 -4.54258083e-04  1.70823706e-03  5.94209105e-04
   3.01274335e-04  6.83955014e-04 -1.26023463e-05 -1.00663069e-03
   1.89229004e-04 -1.07490463e-02  3.11986104e-04  4.07333455e-04
   1.21769846e-05 -3.64470232e-04  2.34538718e-04  2.51186544e-04
  -1.03423599e-03 -6.88526083e-04  7.40691121e-04  4.43925424e-04
   2.10437327e-03 -9.77517503e-03  1.68330194e-04  1.17019932e-05
  -1.10627745e-04 -3.12661362e-03 -2.27273431e-06 -1.60799795e-04]]

12:21:14 to 12:21:45, Duration 31.0
[[-1.54713201e-03  6.52604386e-04  1.41202509e-03  1.30245056e-03
   1.19276310e-03  6.68582848e-04 -4.07879461e-02 -1.06585913e-02
  -2.37611841e-04 -2.94976644e-04  5.89089997e-04 -1.59479183e-02
  -6.77784491e-04 -4.54258083e-04  1.70823706e-03  5.94209105e-04
   3.01274335e-04  6.83955014e-04 -1.26023463e-05 -1.00663069e-03
   1.89229004e-04 -1.07490463e-02  3.11986104e-04  4.07333455e-04
   1.21769846e-05 -3.64470232e-04  2.34538718e-04  2.51186544e-04
  -1.03423599e-03 -6.88526083e-04  7.40691121e-04  4.43925424e-04
   2.10437327e-03 -9.77517503e-03  1.68330194e-04  1.17019932e-05
  -1.10627745e-04 -3.12661362e-03 -2.27273431e-06 -1.60799795e-04]]

12:21:45 to 12:22:10, Duration 25.0
[[-1.54713201e-03  6.52604386e-04  1.41202509e-03  1.30245056e-03
   1.19276310e-03  6.68582848e-04 -4.07879461e-02 -1.06585913e-02
  -2.37611841e-04 -2.94976644e-04  5.89089997e-04 -1.59479183e-02
  -6.77784491e-04 -4.54258083e-04  1.70823706e-03  5.94209105e-04
   3.01274335e-04  6.83955014e-04 -1.26023463e-05 -1.00663069e-03
   1.89229004e-04 -1.07490463e-02  3.11986104e-04  4.07333455e-04
   1.21769846e-05 -3.64470232e-04  2.34538718e-04  2.51186544e-04
