"Time Range: 11:27:41 to 11:28:19, Duration 38.0 
 Start Row 3020, End Row 3172 
 Start Time 754.75, End Time 792.75"
Std Values:
0.030250684954028304,0.041800565483993066,5.548510077398084e-05,0.00019351015179410702,0.03801324011744943,0.02666239433371827,0.08446207961558132,0.07167220319368796,0.003372869694002424,0.0016036275568721988,1.2604448360070986e-06,5.475698737791798e-07,0.0006404693519042682,0.00015945181699048412,0.002424416200614396,0.001619245773931412,0.003477974301453806,0.0016696111970784808,3.5436341433450627e-06,3.893154889450811e-06,1.9802637541409267e-06,8.882049816457116e-07,0.0025904977871751074,0.00432313823501242,0.0006736628706240826,0.0003078860085949653,0.00010697402460146627,5.75677050273627e-05,0.0010370981047519872,0.0009518066577283394,0.0033985831582140353,0.0016551314774012438,0.00012210185957147398,0.0004035470637825216,0.0001009789175198652,8.835634121947663e-05,5.12671258028614e-06,2.2448125653822683e-05,8.137999103791558e-06,6.2152110243802e-06
"Size of std values: (1, 40)"

"Time Range: 11:28:19 to 11:28:47, Duration 28.0 
 Start Row 3173, End Row 3285 
 Start Time 793.0, End Time 821.0"
Std Values:
0.029242989767670383,0.039687031862223596,5.422016338650381e-05,0.00018137826911092384,0.03916149450616766,0.028898584580289762,0.09918616666544965,0.08293688514654703,0.0026461459791068264,0.0012278596308593027,1.2752023519407633e-06,5.44121544530807e-07,0.00023762844763766775,0.0001356815235136779,0.0030141861539299502,0.0020321654108947864,0.003028702114347261,0.00120351926182271,3.199876990241836e-06,3.1808392030824757e-06,2.2260646208438224e-06,8.863837060530799e-07,0.0017789135046903128,0.003907952075162707,0.0003482038275217423,0.00012969511602116494,0.00012626484807660431,4.5568977768391604e-05,0.0017051140813990947,0.0015144455819462177,0.003195543038189476,0.0012836562529792194,0.0001764527319050546,0.0005998973596356782,9.29929275384211e-05,0.0001015547374944367,5.7342697988305965e-06,1.95116632029323e-05,7.672166439939285e-06,5.762179232816671e-06
"Size of std values: (1, 40)"

"Time Range: 11:28:47 to 11:29:18, Duration 31.0 
 Start Row 3286, End Row 3410 
 Start Time 821.25, End Time 852.25"
Std Values:
0.030482609676294115,0.04155856394116692,0.00015151134617637138,0.00020373625266406305,0.037706907940662227,0.02756537229942588,0.08146199301955012,0.06917506318739854,0.0018570537354854308,0.0010978613015664668,1.1299883454002838e-06,4.790473017889819e-07,0.0008170062565106398,0.00032407816138343406,0.003387594316278391,0.0014816911949247058,0.0022760391212038873,0.0009577893744686746,2.85723375492598e-06,3.573030549744994e-06,1.8096440844843155e-06,8.989096154162827e-07,0.0010400390494372217,0.0017105369042249192,0.0009097769928916544,0.0004546033038357037,7.68389877467072e-05,5.9099437953044724e-05,0.0022476670937005175,0.001944573417810992,0.0021643564428067636,0.0008969045233778032,0.00012863045236607756,0.0004310589236271765,8.884320123587135e-05,0.00011118172702804743,5.088380554019335e-06,1.23985585234225e-05,5.891289109190444e-06,5.480560342633372e-06
"Size of std values: (1, 40)"

"Time Range: 11:29:18 to 11:29:40, Duration 22.0 
 Start Row 3411, End Row 3499 
 Start Time 852.5, End Time 874.5"
Std Values:
0.029149210087678727,0.04016015418155168,7.731272322937826e-05,0.00011656196649508128,0.036439690747948214,0.026225569219465224,0.07887151353117221,0.06476848943622462,0.004363188300789133,0.001957979982979881,1.0922622488008165e-06,4.961902545895786e-07,0.000754937946654475,0.00029093007546749923,0.003240394928518303,0.0014231508149240343,0.003272183045855592,0.001532095035845769,2.855477038483775e-06,3.452921139841338e-06,1.7231773039899132e-06,8.153264786681496e-07,0.0023499073240510053,0.005581905900943157,0.0008755884183848533,0.0005605878476151667,8.923286655742827e-05,4.950893915077402e-05,0.0016246269858409372,0.0013650955330854581,0.0032731453738918392,0.0013894346473445752,0.00015275811397516168,0.00044615935290278025,8.85157394822395e-05,0.00011768509436110713,6.352272102864433e-06,1.77311894676626e-05,6.81331025285588e-06,8.073946463121876e-06
"Size of std values: (1, 40)"

"Time Range: 11:29:40 to 11:30:27, Duration 47.0 
 Start Row 3500, End Row 3688 
 Start Time 874.75, End Time 921.75"
Std Values:
0.03679491157481985,0.05364806450096452,0.0008330443462027232,0.0016802790150109287,0.03786265852970733,0.0271383373091161,0.08171421889567515,0.06902972587558513,0.005823018316142709,0.002503924484636036,1.318657504615381e-06,6.01499098676432e-07,0.0005935003178544051,0.00036384574025076223,0.0032773991353944637,0.0020623922176540585,0.003073476846196075,0.0012065206943209588,3.043270886525917e-06,3.3548167670546955e-06,1.8205074472224975e-06,9.68548733939985e-07,0.003382776692052047,0.009673236050610668,0.0006510696105049139,0.0003344406789965581,7.046904814477656e-05,8.95362350976686e-05,0.005168307822963678,0.004746951158632432,0.002701710499229782,0.0011908109818426999,0.0002842067049772132,0.0009125992934113053,6.690343735169579e-05,0.00010961248114359484,4.263356516981305e-05,0.0001021057355019944,7.430056380857533e-06,7.154664993011779e-06
"Size of std values: (1, 40)"

"Time Range: 11:30:27 to 11:30:52, Duration 25.0 
 Start Row 3689, End Row 3789 
 Start Time 922.0, End Time 947.0"
Std Values:
0.03622995830270549,0.051326238865007305,9.611889231377425e-05,0.00029139184001177845,0.03997284841117328,0.02822592727197981,0.08795708503889664,0.07146427232844359,0.002220069483276279,0.001368541453083204,1.08661420407582e-06,5.139274388769364e-07,0.0008692091721114839,0.00052958459997391,0.002815967229339796,0.0010369594019125838,0.0013456155296624392,0.0005341377407695808,2.292724786683431e-06,3.284389286317335e-06,1.7449911526241484e-06,8.839739630729035e-07,0.00123528751062863,0.0022756150300707505,0.0007871423017253275,0.00048104925852132516,6.294749341158881e-05,2.4829125810730468e-05,0.0010480212035340558,0.0009451726951539693,0.0012084693253398286,0.0003893139937594543,0.0002015937515936394,0.0007119308335810879,4.908435856291826e-05,5.2451371686771906e-05,1.3440513688550942e-05,3.347762165951763e-05,6.264453585461899e-06,5.6503451445471225e-06
"Size of std values: (1, 40)"

"Time Range: 11:30:52 to 11:31:23, Duration 31.0 
 Start Row 3790, End Row 3914 
 Start Time 947.25, End Time 978.25"
Std Values:
0.028312481757354065,0.03886323981847948,0.0006190038393305873,0.0012841909539873303,0.03314711359555288,0.02381147157555579,0.07986589574579585,0.06578341168238383,0.00558227617827894,0.0028284242693189117,1.2569394197390175e-06,5.431566435521095e-07,0.0009624861365395091,0.0005849273117641069,0.0027555885168619146,0.0018168537034220075,0.0037753501155120923,0.0019978882341653214,3.4185739664399104e-06,4.098592134905913e-06,1.694436333214686e-06,8.163686938669824e-07,0.003416948716181043,0.008766468619933233,0.0008201311804405919,0.0006002935176996647,0.00017750396414278067,0.00012686747525312092,0.00651952554744838,0.005966230079859194,0.003643496647952849,0.002302615419899453,0.0004436269692826865,0.0011354628394684091,0.0001617218427951886,0.00016104001626634758,7.407926451265363e-06,2.0002391618345072e-05,1.0551140673123877e-05,1.0388635169580234e-05
"Size of std values: (1, 40)"

"Time Range: 11:31:23 to 11:32:03, Duration 40.0 
 Start Row 3915, End Row 4075 
 Start Time 978.5, End Time 1018.5"
Std Values:
0.027240396513833046,0.038694230488285776,0.00018933517962091856,0.0003071845955144054,0.034625035492649454,0.024883494324516087,0.0875445379295495,0.07425369742498383,0.003259184707213653,0.001180336314679251,1.3225878244160807e-06,5.570387875791661e-07,0.0010532110654617064,0.0003463681640600961,0.0032540606491895598,0.0028111436595412414,0.0045994933417690285,0.00235261799269545,7.496586572456028e-06,3.717558082771279e-06,1.948155071381572e-06,7.575921767225758e-07,0.002988281832240882,0.007062267277027187,0.0012997615027013749,0.0007234973045982499,0.00015385124873182608,9.289974135291266e-05,0.008292027883917254,0.007466355929813103,0.0043301314351605145,0.002598990792764727,0.0006654954500814658,0.0019456416829823282,0.00011999948156831059,0.00017164587776860956,1.3580146227404697e-05,4.493633841472538e-05,1.1238805850496665e-05,1.0813477048384815e-05
"Size of std values: (1, 40)"

"Time Range: 11:32:03 to 11:32:41, Duration 38.0 
 Start Row 4076, End Row 4228 
 Start Time 1018.75, End Time 1056.75"
Std Values:
0.03143629451596071,0.04506278051945599,0.00041107474891819595,0.0006522399900579993,0.038336036153015354,0.02725194377462196,0.0837140963302955,0.06888330765966266,0.0066252620185661346,0.003307386240485368,1.1571676936920006e-06,5.423043127651593e-07,0.001079961454076076,0.0004646049832199571,0.00329988009791521,0.001493762364043939,0.003278862854996586,0.0010851027805833346,3.298917010001936e-06,3.4730981197550916e-06,1.6470520870238101e-06,7.907536462200461e-07,0.004917047400290186,0.010785366711016915,0.0013858174648565655,0.0007149681829752184,0.00016188547637969105,0.00012580442240717828,0.0033449479960042192,0.0031764579468897287,0.00296594387106129,0.00124811824811197,0.00024181547868040517,0.0007336786632477001,0.00011653332997275922,0.00012432114795302087,1.069907649394416e-05,3.0084104343563526e-05,1.519967089160835e-05,7.14245578704716e-06
"Size of std values: (1, 40)"

"Time Range: 11:32:41 to 11:33:22, Duration 41.0 
 Start Row 4229, End Row 4393 
 Start Time 1057.0, End Time 1098.0"
Std Values:
0.024551462218687117,0.03436969515851657,0.0001842372037010211,0.0001830612941751183,0.030400395392804896,0.022022127844656285,0.09540764840794745,0.07996827964369255,0.002574000908796282,0.0012178484999056825,1.4212002765108561e-06,5.590099881159325e-07,0.000937227831378361,0.0003258688475870484,0.0029079978123706255,0.0015845899032497107,0.004455382591645386,0.002684610809372923,4.008761249751004e-06,3.970200395508029e-06,2.014687415366058e-06,6.600084323436693e-07,0.0018691887537007296,0.0031387295107101784,0.0012232533595136926,0.0006240156700403989,0.00019133479830459613,9.060438590668672e-05,0.0011624867061227346,0.0010107689646668006,0.0041056512580214,0.002689246573656177,0.00017368570829975191,0.0005133387432387199,0.00012319406941409562,0.00012082064173357,8.503502040611043e-06,1.8840670365755737e-05,1.2056453619573122e-05,7.189729845487261e-06
"Size of std values: (1, 40)"

"Time Range: 11:33:22 to 11:33:48, Duration 26.0 
 Start Row 4394, End Row 4498 
 Start Time 1098.25, End Time 1124.25"
Std Values:
0.01932535416734589,0.026493059791413393,2.4684240502478053e-05,0.00018780355469435238,0.02412109886763899,0.018041780969560425,0.0701298946727639,0.056740233949832145,0.0018624991621435138,0.0011014382485231293,1.0666088876539779e-06,4.752874515342718e-07,0.00046557743283065197,0.00036241440259491826,0.002331418358668045,0.001732327595763659,0.0036022639024442583,0.0022751706119455467,3.2599625651659102e-06,3.6489600345085495e-06,1.534232466193958e-06,6.028052103904678e-07,0.0020364906057268733,0.0026564317022969327,0.0007221847116313249,0.0004325153296727737,0.00014723670611029146,9.887362948436174e-05,0.0007626049804412439,0.000597060482210278,0.0032971698845476608,0.0023830376836888223,0.00017719654949103868,0.00051507169771884,0.00010485785685611215,8.13868158707397e-05,4.681136142022632e-06,1.749202333051962e-05,8.193025666525287e-06,5.219101985293024e-06
"Size of std values: (1, 40)"

"Time Range: 11:33:49 to 11:34:22, Duration 33.0 
 Start Row 4499, End Row 4631 
 Start Time 1124.5, End Time 1157.5"
Std Values:
