"Time Range: 15:50:23 to 15:50:53, Duration 30.0 
 Start Row 2413, End Row 2533 
 Start Time 603.0, End Time 633.0"
Std Values:
0.0018178559453020135,0.0010290477487666272,7.819159177670777e-05,0.000178874203055808,0.0019080798030914402,0.001425407216877522,0.05492509327097016,0.047636453539132255,0.003471545301343981,0.0029004753562739357,0.02335429394164082,0.03256680932296833,0.0007456054167443659,0.00038311207697862623,0.0032059559978440608,0.0010395592558366696,0.002126613171615622,0.0011053018399532434,1.8066681639731705e-05,0.00010395170545465253,0.02336523272833909,0.039083618416679906,0.0013300952239457193,0.0010660416375189454,0.0008873154955439959,0.000797954716161328,0.0005181475420199331,0.000617633863717135,0.0005752815425226793,0.0007638048088990355,0.002685850779446569,0.0015140806529419372,0.0002525811076265477,0.0011988104686330228,0.0004020333599427518,0.0002688866723901984,0.0006131175263406918,0.00260244606048799,0.0003861221548210237,0.0004026447374272523
"Size of std values: (1, 40)"

"Time Range: 15:50:53 to 15:51:34, Duration 41.0 
 Start Row 2534, End Row 2698 
 Start Time 633.25, End Time 674.25"
Std Values:
0.002112811203630291,0.0010454457164064956,4.732401451556853e-05,0.00020866213773446416,0.002096721635847781,0.0016422711259336336,0.05771967564095661,0.04983322920089502,0.0024566537023503173,0.00257447306334667,0.023266143405773074,0.03332009380960584,0.0006773656767392091,0.00046587320377876063,0.0033990773718871213,0.0011338391699045726,0.0016027917451345254,0.0008730269130798906,1.5424155178837208e-05,0.0001080394685392858,0.023683022150654282,0.039701614205967135,0.0011707719116613063,0.0009729959788885085,0.0010503475978229197,0.0007162204991392456,0.0005158122914226673,0.0006453105487892413,0.0005504546262585053,0.0005854440563112319,0.0023969631952042085,0.0011387813580789692,0.0004283198052358458,0.001384443431753672,0.00045658152993469293,0.00031953078183301613,0.0005925115975072323,0.0023854966831587635,0.00048336538033341106,0.0002831939696438654
"Size of std values: (1, 40)"

"Time Range: 15:51:34 to 15:51:54, Duration 20.0 
 Start Row 2699, End Row 2779 
 Start Time 674.5, End Time 694.5"
Std Values:
0.001954864119700716,0.0012924998939618203,4.047283511346798e-05,0.00010852097249291673,0.0020266851380319737,0.0015651011416848981,0.05588068516589098,0.04824077697762958,0.0030772026206715673,0.0019442540643848636,0.022564823859324193,0.032177463861411515,0.00106608376729241,0.0005382788503621755,0.003474037828937434,0.001358497862585445,0.0018053017994599859,0.0011127307378203722,1.605350526298118e-05,3.662058323288945e-05,0.022865462606830395,0.037993808170133384,0.0015185340701341582,0.0009160258873790625,0.001225665488523418,0.0008958226186086227,0.0007806909974195096,0.0007769511567620503,0.001003738461286017,0.0008121858329472148,0.0026728243176675137,0.001337104982037108,0.00021454419513918858,0.0006821711623111145,0.000645555426689212,0.00024385186588646104,0.0007147230658934405,0.002476111052846762,0.00022711812095466366,0.00031370887988779343
"Size of std values: (1, 40)"

"Time Range: 15:51:54 to 15:52:33, Duration 39.0 
 Start Row 2780, End Row 2936 
 Start Time 694.75, End Time 733.75"
Std Values:
0.0023593838855955843,0.0012169734183878373,5.2890655170630276e-05,0.00012596166572546578,0.002480933589237127,0.001905162655296306,0.05374138661322051,0.04685325910778986,0.002404872067047317,0.0016068829128107994,0.022652344213542865,0.03203703443856748,0.0009452748389067218,0.0005792699107688748,0.0032428991423616932,0.0007149529275002211,0.001852410344473925,0.0007439670263543063,1.970746695565243e-05,7.06614178508056e-05,0.02268515775591054,0.037331882713607135,0.0014511656910359176,0.0009165026845916335,0.0012146082002094,0.0010217706381234544,0.0005122886060013397,0.00048127801450828907,0.0006251966328690159,0.0004200211162890823,0.0026563109357228025,0.0012722287398227862,0.00017431740790151154,0.00040785832085727937,0.0005392768273775738,0.0002942742699962746,0.00044096280501217924,0.0017044292343485784,0.0002007399471323643,0.00014500460373305079
"Size of std values: (1, 40)"

"Time Range: 15:52:33 to 15:52:55, Duration 22.0 
 Start Row 2937, End Row 3025 
 Start Time 734.0, End Time 756.0"
Std Values:
0.002288358831206541,0.0015238409034780767,3.2913237558831074e-05,0.00010914873965373498,0.002460495464532365,0.0018294777304082117,0.07173191644494491,0.06137459405626681,0.0026498849912483594,0.0026519572005771646,0.02896367852195982,0.04151697618594676,0.0011459126874056346,0.0005004300062984839,0.004236429637526989,0.0007113292140590523,0.002216015497024363,0.000783711831414408,1.3262770329340399e-05,5.84313787874442e-05,0.029951513143517145,0.049120254699841034,0.001763218078889482,0.0012233743218482314,0.0019288038005607813,0.0011137792007761712,0.00036228081313432824,0.0003750858292403937,0.00048382140717817714,0.00036125203870074113,0.003233606590104413,0.0013488276833545246,0.0002332834017799182,0.0005738910744283855,0.0004908369803469082,0.0002402024727869786,0.0002836688682085499,0.0010315943931870125,0.0002950558094194859,0.0002002181127068824
"Size of std values: (1, 40)"

"Time Range: 15:52:55 to 15:53:23, Duration 28.0 
 Start Row 3026, End Row 3138 
 Start Time 756.25, End Time 784.25"
Std Values:
