"Time Range: 18:43:54 to 18:44:24, Duration 30.0 
 Start Row 3622, End Row 3742 
 Start Time 905.25, End Time 935.25"
Std Values:
0.00536153596178913,0.004610661550965844,0.012325924909792218,0.006934083239409645,0.00031951916959515795,0.00017932808289903622,0.0056258680058551966,0.004799601153876523,0.00565382814800331,0.003996894161230495,0.005834987804839968,0.007614078442851469,0.00019533856158595323,0.00036798427023503456,0.002165379304981021,0.002738868581385978,0.0007552997908751982,0.0008329009926038019,0.0006193250853371061,0.00042485032264490087,0.0057277345463112575,0.00731137967816461,0.00016276153298450032,0.0002121893683212024,1.248111847139875e-05,3.629359691080096e-05,0.00014445162894744532,0.0006494147181595726,0.0010174942099249393,0.002146049734254023,5.823037873340759e-05,0.0001797054538685541,0.0015723241083282617,0.006022895998591763,0.0003741586593895354,0.0010630631241685597,0.0027642773587474006,0.0055676431466642915,0.0012101750118668287,0.0018209627222820774
"Size of std values: (1, 40)"

"Time Range: 18:44:24 to 18:44:48, Duration 24.0 
 Start Row 3743, End Row 3839 
 Start Time 935.5, End Time 959.5"
Std Values:
0.0022380893314371017,0.002118651419127141,0.004904855615833547,0.0036724219493951727,0.00012145555211627786,8.1905764945392e-05,0.001599798671187792,0.0012118105367025973,0.0022896030623092544,0.0018799919368319709,0.0025257683116498694,0.003548189149668759,3.84264581388453e-05,9.956659899162716e-05,0.0010066797830337257,0.0006656644349978894,0.0002741540448976326,0.00028313372821898574,0.0001195395041083027,0.0001834642834574269,0.0015399553622862296,0.0016635163447663594,3.816169744786435e-05,0.00010710675367080217,5.922603327837941e-06,2.7043673582470554e-05,5.799664340536961e-05,0.0002728770536902703,0.0007627236824095667,0.00140722033684907,4.422003529876666e-05,0.00012209065441398068,0.000726152636779629,0.002996623615145737,0.00026667669341566514,0.0005735091131953253,0.0022006083725968377,0.003842194832861151,0.0006725086944248179,0.0009589550015415003
"Size of std values: (1, 40)"

"Time Range: 18:44:48 to 18:45:09, Duration 21.0 
 Start Row 3840, End Row 3924 
 Start Time 959.75, End Time 980.75"
Std Values:
0.00036478321403285257,0.0003521855558760106,0.0013215441673706317,0.0020852649510088115,0.00014314297014607583,7.50481678039946e-05,0.0007076876048384,0.0005237369515582637,0.003597292738817626,0.0030626000638827367,0.0004792921481639689,0.0008957356501446878,3.793808668647586e-05,7.650617617158755e-05,0.0010043484680010502,0.0010537420895730407,0.00023325352273375065,0.0003202715644680979,0.00017537516642221782,0.000107973904704015,0.0010325279282444835,0.0015127425911506517,5.445094969271996e-05,9.844556104450973e-05,8.544270836414732e-06,3.316895522008527e-05,0.00010544925249847551,0.00038848156545166844,0.0006114961374044514,0.0014130983321508645,4.780753572687653e-05,9.980845173344966e-05,0.0005777999940291382,0.002320080187037109,0.00027259210163974344,0.0006455001296752852,0.0012550207033980932,0.0015924984191109514,0.0007387557130795516,0.0010481145854066122
"Size of std values: (1, 40)"

"Time Range: 18:45:09 to 18:45:40, Duration 31.0 
 Start Row 3925, End Row 4049 
 Start Time 981.0, End Time 1012.0"
Std Values:
