"Time Range: 12:15:09 to 12:15:48, Duration 39.0 
 Start Row 2696, End Row 2852 
 Start Time 673.75, End Time 712.75"
Std Values:
0.03809914000854938,0.04604211803723562,0.001089526824033009,0.0013562124056895107,0.013445324338220219,0.011794231634684627,0.0470294963326704,0.04146093241518139,0.0035789455419432256,0.0013834550690943659,0.03604182877388943,0.049072460730588366,0.0006369517803741939,0.00043844217868322494,0.03499065924546204,0.047878680995417096,0.0018950866583451785,0.005297133687404245,0.00019636564544143627,0.0004419713517971274,0.037958582746095704,0.056274768801224465,0.0029228886171230152,0.0015914376443409216,0.0008568260439332433,0.0004383637600338718,0.0006373042786080755,0.002231335058520021,0.0007938792554222857,0.0005505449003777558,0.0026885492904664076,0.0014349376302886145,0.0007949493212890392,0.002239047341087188,0.0011770367966531276,0.0024160503049125027,0.0012949122718703924,0.0030512185401777195,0.0003590926956156008,0.0005943093479472861
"Size of std values: (1, 40)"

"Time Range: 12:15:48 to 12:16:24, Duration 36.0 
 Start Row 2853, End Row 2997 
 Start Time 713.0, End Time 749.0"
Std Values:
0.050390704843141496,0.061185788732795246,0.0011202528718956073,0.0019136358093775007,0.01729478499212772,0.015283865582478583,0.062295290187133964,0.056392791356049854,0.0024121281225359657,0.0020006044501904097,0.04589912501787932,0.061378728495798694,0.0008710031530924774,0.00033842787860952165,0.04701467780665817,0.06312202154930456,0.0021485547935391645,0.003623615008264034,0.00016330216321027956,0.0005602672409941656,0.04924466663852698,0.07303175964262584,0.0017718583093289523,0.002563118387107495,0.0009745765094026832,0.00060279033545214,0.0004574015811882159,0.0016613817055294866,0.0008103429859651656,0.0007000962946781283,0.0033283859079464265,0.0011380306226641051,0.0010312724376110437,0.0032968217589544433,0.0011835289676769554,0.002276454168304558,0.0013748151801035223,0.0033145595400918193,0.0002706384904523101,0.0006515183593905869
"Size of std values: (1, 40)"

"Time Range: 12:16:24 to 12:17:00, Duration 36.0 
 Start Row 2998, End Row 3142 
 Start Time 749.25, End Time 785.25"
Std Values:
0.03841819078303103,0.047286551819301345,0.001496438289706461,0.0022523564203110603,0.013954735634855482,0.012166219309338325,0.050718633666826156,0.04478775705760461,0.0028439829265605207,0.001782420373340583,0.03685274388433891,0.04986633739596245,0.0007465612405648278,0.0003587920574412147,0.03664684764439017,0.05032510834903322,0.002001807892914899,0.0054840468239273415,0.00021558104442118196,0.0004946442419478992,0.03915836993458628,0.059036102564041265,0.001934869325920265,0.0018955102202653457,0.0007448490571545429,0.00038275397540344546,0.0006755032100231013,0.002035582884842222,0.0008476529471801872,0.0010942351050779778,0.002577175734841906,0.0008964013087513753,0.0014910602852136405,0.004092937436040415,0.001686193801020887,0.002881390952357731,0.0017780020351785444,0.003864203252760342,0.0003628088406072548,0.0007310671981794662
"Size of std values: (1, 40)"

"Time Range: 12:17:00 to 12:17:34, Duration 34.0 
 Start Row 3143, End Row 3279 
 Start Time 785.5, End Time 819.5"
Std Values:
0.040149439271797524,0.04975059652618908,0.000987412259991039,0.002314214028065885,0.014516787211568466,0.012811526316714422,0.05423269521921166,0.047061455263502236,0.002306200749507536,0.0016215212485449913,0.038175867781920884,0.051457316913177155,0.0006063604750682215,0.0004472712417466961,0.039313171290099834,0.05335876043635961,0.0020568378103845274,0.0036266384156697774,0.00017125566618089575,0.0007299431992648281,0.038980563826083454,0.05947482584105772,0.0017498925251669523,0.001749447006408359,0.0005849848293904174,0.00027668856460841203,0.0008258435216530397,0.003841782723902951,0.0008420799798338536,0.0007616372906784035,0.002774465075666024,0.001059213387014605,0.0007916357544850954,0.0027339405381159605,0.0014587662840628238,0.003465973002773057,0.0012732796496261703,0.0033712458472232735,0.00031762919209440683,0.0007670377049957895
"Size of std values: (1, 40)"

"Time Range: 12:17:34 to 12:18:15, Duration 41.0 
 Start Row 3280, End Row 3444 
 Start Time 819.75, End Time 860.75"
Std Values:
0.037579537852781474,0.04642451959970713,0.0042161120912161355,0.008189116468580063,0.014084648826505985,0.012187260177631953,0.05156700892144011,0.04504780159964844,0.00584876185764126,0.002586209146158954,0.03680410047528637,0.04949964769007497,0.0006351232221201411,0.0004548185934008052,0.03703520487243989,0.04980320955643689,0.0031123456188655333,0.008476570666234891,0.00039563441838206235,0.0008482224471361514,0.0386467366168836,0.059308660300088176,0.00154797043876734,0.002066337242085177,0.00092138015045675,0.00033314059768325944,0.0012268954719234148,0.01027203905894378,0.001272776355628936,0.001618237308000348,0.002462306572079533,0.0011128313028016372,0.0010025499225603108,0.004337640223165334,0.00209438968175824,0.005242260016050961,0.0016191321203269742,0.0035083134756650636,0.0005207919871833938,0.0007640153946025961
"Size of std values: (1, 40)"

"Time Range: 12:18:15 to 12:19:09, Duration 54.0 
 Start Row 3445, End Row 3661 
 Start Time 861.0, End Time 915.0"
Std Values:
0.04759934790546958,0.0595196104507553,0.006915886290659737,0.013513863123818139,0.016214345703727748,0.013891852082851755,0.060976460043228486,0.05256216773056879,0.01374075859540443,0.007530949406864549,0.043960264677597546,0.06027886855881034,0.0008153891291635132,0.0005927014014636266,0.0448632805745715,0.06215102507909063,0.004823668506260379,0.02208878929499921,0.0009595510362293139,0.0014081170116084102,0.04638716634978813,0.07103564636624797,0.0022129418469400003,0.002966184744007723,0.001328130420071044,0.0004203694544052559,0.0012119596198765113,0.009670062908124931,0.0025490871309983803,0.0028507834433311213,0.0029520564748648746,0.0014409142909998483,0.0015655139610571986,0.006319048642433911,0.001769456591246184,0.004455392628220026,0.0017954691563550702,0.004047850689970452,0.00044993085674476234,0.0007953862492625098
"Size of std values: (1, 40)"

"Time Range: 12:19:09 to 12:19:38, Duration 29.0 
 Start Row 3662, End Row 3778 
 Start Time 915.25, End Time 944.25"
Std Values:
0.0354106894610963,0.043425884924741885,0.0010576152553577198,0.002177904628948024,0.0130344836520194,0.011449477784114176,0.04919454602186703,0.042284598410513165,0.005766156946477876,0.006012439749052703,0.035005185189019766,0.047052973374523674,0.00115376178907389,0.0005025436348951934,0.0346059009367756,0.0465949471200874,0.0027546527787439675,0.0037624176499005423,0.0002218900889666445,0.0003626418659751389,0.036345329985001194,0.05570445403079871,0.0019137842051457563,0.0017053868933380137,0.0012975175173192681,0.0005573596845201382,0.0004633646685996203,0.001631717316161554,0.0011158298332810818,0.0005701858449369289,0.002310367914648672,0.00086152705880026,0.0004548062244235989,0.00130307797730484,0.0007916696926544097,0.0016278588341408062,0.0009433615667768264,0.0018340251712234085,0.00028582884992534887,0.00030954912965110767
"Size of std values: (1, 40)"

"Time Range: 12:19:38 to 12:20:08, Duration 30.0 
 Start Row 3779, End Row 3899 
 Start Time 944.5, End Time 974.5"
Std Values:
